_SEX,_AGEG5YR,_RACEPRV,_EDUCAG,_INCOMG1,n_train,reliability,cell_key,cell_id
1,13,1,3,4,1019,reliable,1|13|1|3|4,556
1,13,1,3,5,1256,reliable,1|13|1|3|5,557
1,13,1,3,6,375,reliable,1|13|1|3|6,558
1,13,1,3,7,120,reliable,1|13|1|3|7,559
1,13,1,4,1,89,reliable,1|13|1|4|1,560
1,13,1,4,2,290,reliable,1|13|1|4|2,561
1,13,1,4,3,759,reliable,1|13|1|4|3,562
1,13,1,4,4,1405,reliable,1|13|1|4|4,563
1,13,1,4,5,3163,reliable,1|13|1|4|5,564
1,13,1,4,6,1725,reliable,1|13|1|4|6,565
1,13,1,4,7,686,reliable,1|13|1|4|7,566
1,13,2,1,1,41,reliable,1|13|2|1|1,567
1,13,2,1,2,40,reliable,1|13|2|1|2,568
1,13,2,1,3,31,reliable,1|13|2|1|3,569
1,13,2,1,4,21,marginal,1|13|2|1|4,570
1,13,2,1,5,9,unreliable,1|13|2|1|5,571
1,13,2,1,6,4,unreliable,1|13|2|1|6,572
1,13,2,2,1,24,marginal,1|13|2|2|1,573
1,13,2,2,2,58,reliable,1|13|2|2|2,574
1,13,2,2,3,50,reliable,1|13|2|2|3,575
1,13,2,2,4,57,reliable,1|13|2|2|4,576
1,13,2,2,5,39,reliable,1|13|2|2|5,577
1,13,2,2,6,16,marginal,1|13|2|2|6,578
1,13,2,2,7,5,unreliable,1|13|2|2|7,579
1,13,2,3,1,3,unreliable,1|13|2|3|1,580
1,13,2,3,2,17,marginal,1|13|2|3|2,581
1,13,2,3,3,45,reliable,1|13|2|3|3,582
1,13,2,3,4,48,reliable,1|13|2|3|4,583
1,13,2,3,5,54,reliable,1|13|2|3|5,584
1,13,2,3,6,19,marginal,1|13|2|3|6,585
1,13,2,3,7,2,unreliable,1|13|2|3|7,586
1,13,2,4,1,4,unreliable,1|13|2|4|1,587
1,13,2,4,2,8,unreliable,1|13|2|4|2,588
1,13,2,4,3,24,marginal,1|13|2|4|3,589
1,13,2,4,4,45,reliable,1|13|2|4|4,590
1,13,2,4,5,111,reliable,1|13|2|4|5,591
1,13,2,4,6,36,reliable,1|13|2|4|6,592
1,13,2,4,7,18,marginal,1|13|2|4|7,593
1,13,3,1,1,3,unreliable,1|13|3|1|1,594
1,13,3,1,2,6,unreliable,1|13|3|1|2,595
1,13,3,1,3,8,unreliable,1|13|3|1|3,596
1,13,3,1,4,9,unreliable,1|13|3|1|4,597
1,13,3,1,5,4,unreliable,1|13|3|1|5,598
1,13,3,1,6,1,unreliable,1|13|3|1|6,599
1,13,3,2,1,11,marginal,1|13|3|2|1,600
1,13,3,2,2,13,marginal,1|13|3|2|2,601
1,13,3,2,3,13,marginal,1|13|3|2|3,602
1,13,3,2,4,11,marginal,1|13|3|2|4,603
1,13,3,2,5,8,unreliable,1|13|3|2|5,604
1,13,3,2,6,1,unreliable,1|13|3|2|6,605
1,13,3,2,7,1,unreliable,1|13|3|2|7,606
1,13,3,3,1,3,unreliable,1|13|3|3|1,607
1,13,3,3,2,9,unreliable,1|13|3|3|2,608
1,13,3,3,3,9,unreliable,1|13|3|3|3,609
1,13,3,3,4,10,marginal,1|13|3|3|4,610
1,13,3,3,5,10,marginal,1|13|3|3|5,611
1,13,3,3,6,4,unreliable,1|13|3|3|6,612
1,13,3,4,1,2,unreliable,1|13|3|4|1,613
1,13,3,4,2,4,unreliable,1|13|3|4|2,614
1,13,3,4,3,3,unreliable,1|13|3|4|3,615
1,13,3,4,4,7,unreliable,1|13|3|4|4,616
1,13,3,4,5,6,unreliable,1|13|3|4|5,617
1,13,3,4,6,5,unreliable,1|13|3|4|6,618
1,13,3,4,7,2,unreliable,1|13|3|4|7,619
1,13,4,1,1,1,unreliable,1|13|4|1|1,620
1,13,4,1,2,1,unreliable,1|13|4|1|2,621
1,13,4,1,3,3,unreliable,1|13|4|1|3,622
1,13,4,1,4,1,unreliable,1|13|4|1|4,623
1,13,4,1,5,3,unreliable,1|13|4|1|5,624
1,13,4,1,6,1,unreliable,1|13|4|1|6,625
1,13,4,2,1,1,unreliable,1|13|4|2|1,626
1,13,4,2,2,5,unreliable,1|13|4|2|2,627
1,13,4,2,3,14,marginal,1|13|4|2|3,628
1,13,4,2,4,9,unreliable,1|13|4|2|4,629
1,13,4,2,5,4,unreliable,1|13|4|2|5,630
1,13,4,2,6,2,unreliable,1|13|4|2|6,631
1,13,4,3,1,1,unreliable,1|13|4|3|1,632
1,13,4,3,2,3,unreliable,1|13|4|3|2,633
1,13,4,3,3,8,unreliable,1|13|4|3|3,634
1,13,4,3,4,3,unreliable,1|13|4|3|4,635
1,13,4,3,5,12,marginal,1|13|4|3|5,636
1,13,4,3,6,2,unreliable,1|13|4|3|6,637
1,13,4,3,7,1,unreliable,1|13|4|3|7,638
1,13,4,4,1,5,unreliable,1|13|4|4|1,639
1,13,4,4,2,9,unreliable,1|13|4|4|2,640
1,13,4,4,3,13,marginal,1|13|4|4|3,641
1,13,4,4,4,30,reliable,1|13|4|4|4,642
1,13,4,4,5,42,reliable,1|13|4|4|5,643
1,13,4,4,6,33,reliable,1|13|4|4|6,644
1,13,4,4,7,11,marginal,1|13|4|4|7,645
1,13,5,1,2,1,unreliable,1|13|5|1|2,646
1,13,5,1,3,4,unreliable,1|13|5|1|3,647
1,13,5,2,1,2,unreliable,1|13|5|2|1,648
1,13,5,2,2,1,unreliable,1|13|5|2|2,649
1,13,5,2,3,1,unreliable,1|13|5|2|3,650
1,13,5,2,4,2,unreliable,1|13|5|2|4,651
1,13,5,2,5,5,unreliable,1|13|5|2|5,652
1,13,5,3,3,1,unreliable,1|13|5|3|3,653
1,13,5,3,4,2,unreliable,1|13|5|3|4,654
1,13,5,3,7,1,unreliable,1|13|5|3|7,655
1,13,5,4,3,1,unreliable,1|13|5|4|3,656
1,13,5,4,4,2,unreliable,1|13|5|4|4,657
1,13,5,4,5,2,unreliable,1|13|5|4|5,658
1,13,5,4,6,2,unreliable,1|13|5|4|6,659
1,13,5,4,7,1,unreliable,1|13|5|4|7,660
1,13,6,1,1,7,unreliable,1|13|6|1|1,661
1,13,6,1,2,12,marginal,1|13|6|1|2,662
1,13,6,1,3,8,unreliable,1|13|6|1|3,663
1,13,6,1,4,8,unreliable,1|13|6|1|4,664
1,13,6,1,5,4,unreliable,1|13|6|1|5,665
1,13,6,1,6,2,unreliable,1|13|6|1|6,666
1,13,6,2,1,7,unreliable,1|13|6|2|1,667
1,13,6,2,2,13,marginal,1|13|6|2|2,668
1,13,6,2,3,24,marginal,1|13|6|2|3,669
1,13,6,2,4,22,marginal,1|13|6|2|4,670
1,13,6,2,5,12,marginal,1|13|6|2|5,671
1,13,6,2,6,3,unreliable,1|13|6|2|6,672
1,13,6,3,1,4,unreliable,1|13|6|3|1,673
1,13,6,3,2,16,marginal,1|13|6|3|2,674
1,13,6,3,3,21,marginal,1|13|6|3|3,675
1,13,6,3,4,20,marginal,1|13|6|3|4,676
1,13,6,3,5,35,reliable,1|13|6|3|5,677
1,13,6,3,6,5,unreliable,1|13|6|3|6,678
1,13,6,3,7,3,unreliable,1|13|6|3|7,679
1,13,6,4,1,2,unreliable,1|13|6|4|1,680
1,13,6,4,2,7,unreliable,1|13|6|4|2,681
1,13,6,4,3,14,marginal,1|13|6|4|3,682
1,13,6,4,4,17,marginal,1|13|6|4|4,683
1,13,6,4,5,52,reliable,1|13|6|4|5,684
1,13,6,4,6,22,marginal,1|13|6|4|6,685
1,13,6,4,7,8,unreliable,1|13|6|4|7,686
1,13,7,1,1,56,reliable,1|13|7|1|1,687
1,13,7,1,2,44,reliable,1|13|7|1|2,688
1,13,7,1,3,28,marginal,1|13|7|1|3,689
1,13,7,1,4,14,marginal,1|13|7|1|4,690
1,13,7,1,5,5,unreliable,1|13|7|1|5,691
1,13,7,1,6,2,unreliable,1|13|7|1|6,692
