age_group,sex,education,income_group,race_group,obesity_rate,n,reliable
30-34,Male,Graduated high school,15k-25k,NHOPI,0.3861528439916855,16,0
75-79,Female,Attended college or technical school,15k-25k,Asian,0.0617174777233621,16,0
55-59,Male,Graduated high school,<15k,Asian,0.4856655610473185,16,0
35-39,Female,Attended college or technical school,<15k,Asian,0.3038146950918749,16,0
70-74,Male,Graduated high school,100k-200k,Other/Multiracial,0.4737182862154955,16,0
55-59,Male,Graduated college or technical school,25k-35k,AIAN,0.5503891421968325,16,0
35-39,Female,Graduated college or technical school,15k-25k,AIAN,0.2288293439154159,16,0
80+,Male,Attended college or technical school,100k-200k,Hispanic,0.4447682524589136,16,0
60-64,Male,Graduated college or technical school,200k+,AIAN,0.4335338421644445,16,0
65-69,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.3883849134985767,16,0
50-54,Female,Graduated high school,25k-35k,NHOPI,0.929138443678427,17,0
50-54,Male,Graduated high school,200k+,AIAN,0.229535212230762,17,0
75-79,Female,Graduated high school,15k-25k,Asian,0.0249855502131164,17,0
55-59,Female,Attended college or technical school,100k-200k,NHOPI,0.89221937798616,17,0
75-79,Female,Graduated college or technical school,<15k,Asian,0.0606415017494755,17,0
30-34,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.1783878215897989,17,0
30-34,Female,Graduated high school,50k-100k,NHOPI,0.3182646447634079,17,0
55-59,Male,Did not graduate high school,35k-50k,AIAN,0.4337832941356858,17,0
75-79,Female,Graduated high school,35k-50k,Asian,0.0,17,0
55-59,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.2913410536920252,17,0
25-29,Female,Graduated college or technical school,<15k,Other/Multiracial,0.3009072611952558,17,0
75-79,Male,Graduated college or technical school,15k-25k,Asian,0.067621332437309,17,0
70-74,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.3744558582580308,17,0
35-39,Female,Attended college or technical school,25k-35k,NHOPI,0.470417164096962,17,0
60-64,Female,Attended college or technical school,35k-50k,NHOPI,0.681245125140592,17,0
18-24,Male,Graduated college or technical school,50k-100k,NHOPI,0.1218711559387723,17,0
75-79,Female,Did not graduate high school,<15k,AIAN,0.3278822678676307,17,0
60-64,Female,Attended college or technical school,100k-200k,NHOPI,0.4497598533804751,17,0
25-29,Male,Graduated high school,15k-25k,NHOPI,0.785865787084029,17,0
80+,Female,Attended college or technical school,100k-200k,Other/Multiracial,0.4578570558685326,17,0
25-29,Male,Graduated college or technical school,<15k,Other/Multiracial,0.0471620411884501,17,0
65-69,Female,Graduated college or technical school,35k-50k,NHOPI,0.021046508432624,17,0
25-29,Female,Graduated college or technical school,25k-35k,AIAN,0.4535002274946466,17,0
55-59,Male,Attended college or technical school,15k-25k,Asian,0.0816583339645305,17,0
55-59,Male,Did not graduate high school,100k-200k,Hispanic,0.1443208739099521,17,0
50-54,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2819068366086376,17,0
55-59,Male,Attended college or technical school,200k+,Asian,0.0051424902191311,17,0
60-64,Male,Graduated college or technical school,<15k,Asian,0.113090047804363,17,0
55-59,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.126806994653791,17,0
80+,Male,Attended college or technical school,15k-25k,AIAN,0.0844985376434527,17,0
80+,Male,Graduated high school,100k-200k,NH-Black,0.1495089763122747,17,0
18-24,Female,Did not graduate high school,25k-35k,NH-Black,0.3698124455832964,17,0
45-49,Female,Graduated high school,25k-35k,NHOPI,0.9120526994449916,17,0
80+,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.1772543932663048,17,0
18-24,Female,Did not graduate high school,35k-50k,NH-Black,0.1351441494193313,17,0
80+,Male,Attended college or technical school,35k-50k,Asian,0.0041847614095707,17,0
35-39,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.3125894067905833,17,0
70-74,Female,Graduated high school,35k-50k,Asian,0.06668432571912,17,0
45-49,Female,Graduated high school,100k-200k,Asian,0.4057822670766053,17,0
40-44,Female,Graduated high school,25k-35k,Asian,0.5350181500222984,17,0
45-49,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.7817720226005651,17,0
25-29,Male,Did not graduate high school,100k-200k,Hispanic,0.8596442757082139,17,0
45-49,Female,Graduated college or technical school,<15k,Asian,0.0223851056523961,17,0
40-44,Male,Did not graduate high school,<15k,Other/Multiracial,0.0830072435544053,17,0
80+,Male,Attended college or technical school,25k-35k,AIAN,0.5155910799830149,17,0
30-34,Male,Graduated high school,100k-200k,AIAN,0.0632401019545551,17,0
80+,Male,Did not graduate high school,25k-35k,AIAN,0.0,17,0
70-74,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.1980260653427669,17,0
80+,Male,Attended college or technical school,<15k,Hispanic,0.3833899504894499,17,0
18-24,Female,Graduated college or technical school,<15k,Other/Multiracial,0.1770742205873698,17,0
40-44,Female,Graduated high school,15k-25k,NHOPI,0.3612077605598571,17,0
65-69,Female,Attended college or technical school,<15k,Asian,0.2522093159065643,18,0
70-74,Male,Graduated high school,50k-100k,NHOPI,0.0634325168581758,18,0
65-69,Female,Graduated college or technical school,<15k,Asian,0.1190844154077715,18,0
50-54,Female,Graduated college or technical school,<15k,AIAN,0.1890662757839154,18,0
75-79,Female,Attended college or technical school,100k-200k,Hispanic,0.0778732531808615,18,0
80+,Female,Graduated high school,25k-35k,AIAN,0.2800793581986659,18,0
35-39,Female,Did not graduate high school,25k-35k,AIAN,0.693867019635192,18,0
35-39,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.2501871375534701,18,0
80+,Male,Attended college or technical school,35k-50k,AIAN,0.0154994674060021,18,0
80+,Female,Did not graduate high school,15k-25k,AIAN,0.1654859402870069,18,0
80+,Female,Graduated college or technical school,200k+,Asian,0.0155968336859996,18,0
25-29,Female,Did not graduate high school,<15k,AIAN,0.2408744347723361,18,0
50-54,Male,Graduated college or technical school,15k-25k,AIAN,0.4629555200596033,18,0
60-64,Female,Did not graduate high school,25k-35k,AIAN,0.7752382288651813,18,0
25-29,Male,Attended college or technical school,200k+,Asian,0.0193346895307629,18,0
65-69,Male,Attended college or technical school,200k+,NH-Black,0.417718898578196,18,0
18-24,Female,Graduated high school,<15k,NHOPI,0.2873776694289608,18,0
30-34,Male,Did not graduate high school,50k-100k,NH-Black,0.2814619739187751,18,0
80+,Male,Did not graduate high school,15k-25k,AIAN,0.3760442241922589,18,0
65-69,Female,Did not graduate high school,50k-100k,NH-Black,0.4011467447690043,18,0
65-69,Female,Attended college or technical school,25k-35k,NHOPI,0.3531134224520225,18,0
30-34,Male,Did not graduate high school,25k-35k,Other/Multiracial,0.4340451458593758,18,0
45-49,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.4139927689438146,18,0
45-49,Female,Attended college or technical school,200k+,NH-Black,0.2055114211489291,18,0
30-34,Female,Attended college or technical school,100k-200k,AIAN,0.5182341319852223,18,0
75-79,Male,Graduated college or technical school,25k-35k,AIAN,0.5409663172131007,18,0
18-24,Female,Graduated college or technical school,200k+,Other/Multiracial,0.0673912678567647,18,0
45-49,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.4469191665927536,18,0
80+,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.2613868151947517,18,0
55-59,Male,Did not graduate high school,25k-35k,AIAN,0.530701897437075,18,0
45-49,Female,Graduated college or technical school,15k-25k,Asian,0.0087538469069869,18,0
18-24,Female,Did not graduate high school,<15k,NH-Black,0.4897529861495335,18,0
45-49,Female,Graduated college or technical school,15k-25k,AIAN,0.6464776076099414,18,0
45-49,Male,Did not graduate high school,35k-50k,Other/Multiracial,0.2920480616516078,18,0
45-49,Female,Did not graduate high school,25k-35k,AIAN,0.4775095467982267,18,0
25-29,Male,Did not graduate high school,25k-35k,NH-Black,0.223962236388885,18,0
70-74,Female,Graduated high school,35k-50k,NHOPI,0.7776802085555243,18,0
55-59,Female,Graduated high school,15k-25k,Asian,0.0771819101334409,18,0
45-49,Female,Graduated high school,35k-50k,NHOPI,0.4392886648864741,18,0
30-34,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.1009846410644998,18,0
75-79,Male,Graduated high school,35k-50k,Asian,0.0057378128649018,18,0
30-34,Male,Attended college or technical school,<15k,Other/Multiracial,0.4776630638607407,18,0
65-69,Female,Graduated high school,<15k,Asian,0.0401256427628363,18,0
45-49,Female,Graduated high school,50k-100k,NHOPI,0.8109528757523304,18,0
25-29,Male,Did not graduate high school,200k+,NH-White,0.2107761778828651,18,0
80+,Male,Graduated high school,35k-50k,Asian,0.0672604249215482,19,0
70-74,Female,Attended college or technical school,<15k,Asian,0.0554970820362667,19,0
70-74,Female,Graduated college or technical school,200k+,Hispanic,0.0313903745814256,19,0
80+,Male,Graduated college or technical school,200k+,Hispanic,0.3547945966521107,19,0
70-74,Female,Did not graduate high school,15k-25k,AIAN,0.2451023556273645,19,0
65-69,Male,Graduated high school,35k-50k,NHOPI,0.464418023481731,19,0
70-74,Male,Did not graduate high school,200k+,NH-White,0.0833829469565863,19,0
65-69,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.8271057253454717,19,0
75-79,Male,Did not graduate high school,50k-100k,NH-Black,0.5526474814552343,19,0
75-79,Male,Attended college or technical school,100k-200k,Other/Multiracial,0.191713141142944,19,0
65-69,Male,Attended college or technical school,200k+,Other/Multiracial,0.2254383463415666,19,0
80+,Female,Graduated college or technical school,50k-100k,AIAN,0.2105668946198557,19,0
60-64,Male,Graduated high school,200k+,Hispanic,0.5504585128608622,19,0
65-69,Female,Graduated college or technical school,100k-200k,NHOPI,0.0178758853224728,19,0
60-64,Male,Graduated college or technical school,50k-100k,NHOPI,0.8229827948983186,19,0
70-74,Female,Attended college or technical school,100k-200k,Asian,0.0128188627098757,19,0
70-74,Male,Did not graduate high school,50k-100k,Hispanic,0.2196748895361189,19,0
70-74,Female,Attended college or technical school,50k-100k,NHOPI,0.339315048133152,19,0
70-74,Male,Graduated high school,<15k,Asian,0.2883615922631579,19,0
60-64,Male,Graduated high school,<15k,Asian,0.0624681504271782,19,0
80+,Female,Did not graduate high school,100k-200k,NH-White,0.1513080265460701,19,0
75-79,Female,Graduated college or technical school,200k+,Asian,0.0181231926050309,19,0
80+,Male,Graduated high school,<15k,Other/Multiracial,0.1684210420447475,19,0
70-74,Female,Did not graduate high school,50k-100k,NH-Black,0.8474544061410054,19,0
60-64,Male,Did not graduate high school,35k-50k,AIAN,0.3000452882507737,19,0
55-59,Female,Graduated college or technical school,<15k,Asian,0.4400498928034135,19,0
50-54,Male,Graduated high school,25k-35k,NHOPI,0.8186785481876948,19,0
50-54,Female,Graduated high school,15k-25k,NHOPI,0.7106390553518412,19,0
40-44,Male,Attended college or technical school,100k-200k,NHOPI,0.1316433217994447,19,0
45-49,Female,Did not graduate high school,<15k,Other/Multiracial,0.4942943273216735,19,0
25-29,Male,Graduated high school,200k+,Hispanic,0.5956198206190731,19,0
35-39,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.1587210053479318,19,0
18-24,Male,Graduated high school,100k-200k,NHOPI,0.0287107869463629,19,0
60-64,Female,Graduated high school,100k-200k,Other/Multiracial,0.1914806884182919,19,0
50-54,Female,Graduated college or technical school,15k-25k,Asian,0.030593017802122,19,0
50-54,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.2559053399347342,19,0
60-64,Male,Did not graduate high school,50k-100k,AIAN,0.8058128300475238,19,0
30-34,Female,Graduated college or technical school,100k-200k,NHOPI,0.3838181412849641,19,0
35-39,Male,Graduated high school,<15k,AIAN,0.4462113555620807,19,0
30-34,Female,Graduated high school,15k-25k,NHOPI,0.2542213472639339,19,0
50-54,Male,Graduated college or technical school,25k-35k,AIAN,0.5517898359435234,19,0
30-34,Male,Graduated high school,25k-35k,NHOPI,0.2570514445976783,19,0
60-64,Female,Did not graduate high school,35k-50k,AIAN,0.6988817245778307,19,0
55-59,Male,Attended college or technical school,25k-35k,Asian,0.0125627408908847,19,0
18-24,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.2241418607799128,19,0
50-54,Male,Graduated college or technical school,200k+,NHOPI,0.528371960397748,19,0
50-54,Female,Attended college or technical school,<15k,Asian,0.2459384263528555,19,0
40-44,Female,Graduated college or technical school,<15k,Other/Multiracial,0.2742375534217747,19,0
40-44,Female,Graduated high school,25k-35k,NHOPI,0.5918004190720599,20,0
80+,Male,Graduated college or technical school,15k-25k,Asian,0.0021815578624547,20,0
18-24,Male,Did not graduate high school,35k-50k,AIAN,0.2177706833625788,20,0
40-44,Male,Attended college or technical school,35k-50k,NHOPI,0.5207794269989593,20,0
60-64,Male,Graduated high school,35k-50k,NHOPI,0.435930213698501,20,0
30-34,Female,Did not graduate high school,100k-200k,NH-White,0.5988402438252007,20,0
60-64,Female,Graduated high school,35k-50k,NHOPI,0.1740281145290055,20,0
70-74,Female,Graduated high school,50k-100k,NHOPI,0.1425164360726992,20,0
75-79,Male,Graduated college or technical school,100k-200k,AIAN,0.1874329857741712,20,0
70-74,Male,Graduated high school,100k-200k,Hispanic,0.0438645153491365,20,0
30-34,Female,Graduated high school,35k-50k,NHOPI,0.2455110992004452,20,0
35-39,Male,Graduated high school,200k+,Hispanic,0.364579299832311,20,0
18-24,Female,Did not graduate high school,15k-25k,NH-Black,0.6796583173534427,20,0
80+,Male,Graduated college or technical school,200k+,NH-Black,0.0775433590038062,20,0
35-39,Male,Did not graduate high school,<15k,Other/Multiracial,0.5159214752348686,20,0
65-69,Female,Graduated high school,35k-50k,NHOPI,0.5293362808557517,20,0
55-59,Female,Graduated college or technical school,15k-25k,AIAN,0.2639820104626326,20,0
60-64,Male,Graduated college or technical school,15k-25k,AIAN,0.1724098675482855,20,0
70-74,Male,Graduated college or technical school,15k-25k,AIAN,0.2111591773909284,20,0
35-39,Male,Attended college or technical school,200k+,Other/Multiracial,0.1030997629244823,20,0
65-69,Male,Graduated high school,100k-200k,AIAN,0.1998358629367473,20,0
70-74,Male,Graduated high school,35k-50k,NHOPI,0.4014967446334708,20,0
40-44,Female,Did not graduate high school,15k-25k,AIAN,0.5735357339841789,20,0
25-29,Male,Graduated high school,25k-35k,NHOPI,0.6186500262434339,20,0
70-74,Male,Did not graduate high school,<15k,AIAN,0.3074138940291839,20,0
65-69,Male,Graduated high school,50k-100k,NHOPI,0.5693321179472768,20,0
35-39,Male,Graduated high school,15k-25k,Asian,0.3385764670189998,20,0
45-49,Male,Did not graduate high school,<15k,AIAN,0.6673595290531766,20,0
25-29,Female,Attended college or technical school,35k-50k,NHOPI,0.7452599123131377,20,0
45-49,Female,Did not graduate high school,35k-50k,NH-Black,0.5171136035454635,20,0
30-34,Male,Attended college or technical school,200k+,NH-Black,0.6561422192987,20,0
75-79,Female,Attended college or technical school,<15k,AIAN,0.2646683897041139,20,0
35-39,Female,Graduated high school,25k-35k,NHOPI,0.1826203537598084,20,0
30-34,Male,Graduated high school,200k+,Hispanic,0.3474591985973225,20,0
75-79,Female,Attended college or technical school,<15k,Other/Multiracial,0.6986299967972691,20,0
60-64,Male,Attended college or technical school,100k-200k,NHOPI,0.469487848571926,20,0
45-49,Female,Attended college or technical school,15k-25k,Asian,0.5701455939111231,20,0
80+,Male,Attended college or technical school,<15k,NH-Black,0.3838268783917359,20,0
40-44,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.5049363628877649,20,0
30-34,Male,Attended college or technical school,200k+,Asian,0.0718318161744247,20,0
30-34,Male,Attended college or technical school,200k+,Other/Multiracial,0.236267911823369,20,0
30-34,Male,Attended college or technical school,15k-25k,AIAN,0.5695568822375575,20,0
30-34,Female,Graduated high school,100k-200k,NH-Black,0.7302955949809595,20,0
75-79,Male,Graduated college or technical school,50k-100k,NHOPI,0.0923506968239423,20,0
75-79,Male,Attended college or technical school,100k-200k,Asian,0.0251252755620556,20,0
25-29,Male,Graduated college or technical school,100k-200k,NHOPI,0.2427177355195149,20,0
80+,Female,Graduated college or technical school,25k-35k,AIAN,0.2120580587220716,20,0
75-79,Male,Graduated high school,100k-200k,NH-Black,0.3970217127209342,20,0
25-29,Female,Did not graduate high school,50k-100k,Hispanic,0.3776381115535498,20,0
80+,Female,Attended college or technical school,100k-200k,NH-Black,0.2920619780490632,20,0
25-29,Male,Attended college or technical school,200k+,Hispanic,0.3374012269351443,20,0
45-49,Male,Attended college or technical school,200k+,AIAN,0.3946310448662191,20,0
45-49,Male,Attended college or technical school,200k+,Asian,0.3331089920314459,20,0
60-64,Female,Graduated college or technical school,<15k,AIAN,0.156887037693074,20,0
55-59,Female,Graduated high school,<15k,NHOPI,0.5968690512786536,21,0
80+,Male,Graduated high school,<15k,AIAN,0.0374252561106023,21,0
40-44,Male,Attended college or technical school,200k+,Asian,0.115992601475629,21,0
55-59,Female,Graduated college or technical school,<15k,AIAN,0.3545647179485288,21,0
60-64,Male,Graduated college or technical school,<15k,AIAN,0.3680169800689737,21,0
60-64,Female,Did not graduate high school,35k-50k,NH-Black,0.5297768887347857,21,0
40-44,Male,Graduated college or technical school,200k+,NHOPI,0.4892272890632692,21,0
65-69,Female,Attended college or technical school,100k-200k,AIAN,0.5181328544659237,21,0
25-29,Female,Graduated high school,35k-50k,NHOPI,0.5826479622152944,21,0
60-64,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.5522911699973844,21,0
65-69,Female,Graduated high school,50k-100k,NHOPI,0.479487460671138,21,0
55-59,Female,Did not graduate high school,15k-25k,AIAN,0.3137304858997903,21,0
45-49,Male,Attended college or technical school,50k-100k,NHOPI,0.8690280263406961,21,0
60-64,Male,Did not graduate high school,25k-35k,AIAN,0.7226957131408922,21,0
55-59,Male,Attended college or technical school,50k-100k,NHOPI,0.3957621825503155,21,0
70-74,Male,Did not graduate high school,<15k,Other/Multiracial,0.3454147016568014,21,0
25-29,Female,Graduated high school,25k-35k,NHOPI,0.6550979891695963,21,0
65-69,Male,Graduated college or technical school,15k-25k,AIAN,0.2619442199569514,21,0
60-64,Female,Did not graduate high school,50k-100k,NH-Black,0.2620688240421717,21,0
18-24,Male,Attended college or technical school,50k-100k,NHOPI,0.0405898316582135,21,0
80+,Female,Attended college or technical school,50k-100k,AIAN,0.662793830498691,21,0
70-74,Male,Did not graduate high school,50k-100k,NH-Black,0.3645841453097193,21,0
70-74,Male,Attended college or technical school,<15k,AIAN,0.5048490160535218,21,0
45-49,Male,Did not graduate high school,<15k,Other/Multiracial,0.3275680748098887,21,0
25-29,Female,Graduated high school,15k-25k,NHOPI,0.4010764366321455,21,0
75-79,Male,Graduated college or technical school,35k-50k,AIAN,0.5314316067409455,21,0
60-64,Male,Graduated college or technical school,100k-200k,NHOPI,0.0566810927856292,21,0
75-79,Female,Graduated high school,25k-35k,Asian,0.1688991454268214,21,0
70-74,Male,Graduated college or technical school,<15k,Other/Multiracial,0.4409215657512817,21,0
40-44,Female,Graduated high school,100k-200k,AIAN,0.2668076195118432,21,0
50-54,Male,Did not graduate high school,15k-25k,AIAN,0.3141351902592865,21,0
60-64,Female,Attended college or technical school,200k+,Hispanic,0.2193812558785363,21,0
45-49,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.4446235808171145,21,0
45-49,Female,Graduated high school,25k-35k,Asian,0.0465832956640795,21,0
35-39,Male,Did not graduate high school,<15k,AIAN,0.3243296065514618,21,0
60-64,Male,Attended college or technical school,200k+,Other/Multiracial,0.6359190789902702,21,0
45-49,Female,Graduated high school,15k-25k,Asian,0.1810562655260444,21,0
30-34,Male,Did not graduate high school,100k-200k,Hispanic,0.5640090332061499,21,0
30-34,Female,Graduated high school,15k-25k,Asian,0.0229111358131737,21,0
55-59,Female,Did not graduate high school,<15k,Other/Multiracial,0.688505481888234,21,0
55-59,Female,Attended college or technical school,200k+,Other/Multiracial,0.2966507742127836,21,0
75-79,Male,Did not graduate high school,15k-25k,AIAN,0.4129378814156857,21,0
40-44,Female,Graduated high school,15k-25k,Asian,0.0631652477898013,21,0
35-39,Male,Graduated high school,200k+,NH-Black,0.3381281563731125,21,0
55-59,Male,Graduated high school,15k-25k,NHOPI,0.7151184995797321,21,0
35-39,Female,Did not graduate high school,15k-25k,Other/Multiracial,0.6931621483946687,22,0
80+,Male,Did not graduate high school,200k+,NH-White,0.0927848715193515,22,0
35-39,Female,Did not graduate high school,<15k,Other/Multiracial,0.3362617345782178,22,0
30-34,Male,Graduated college or technical school,35k-50k,AIAN,0.2664576502670795,22,0
60-64,Male,Graduated high school,15k-25k,Asian,0.2438753747583492,22,0
30-34,Male,Did not graduate high school,200k+,NH-White,0.2734260212753405,22,0
40-44,Female,Graduated high school,<15k,NHOPI,0.2719389877370411,22,0
40-44,Female,Graduated high school,50k-100k,NHOPI,0.2678577558311354,22,0
55-59,Male,Graduated college or technical school,15k-25k,Asian,0.0010928907533427,22,0
30-34,Female,Graduated high school,<15k,NHOPI,0.722081918950436,22,0
55-59,Female,Graduated high school,15k-25k,NHOPI,0.8501939170675236,22,0
55-59,Male,Graduated college or technical school,50k-100k,NHOPI,0.0957044595555196,22,0
55-59,Female,Attended college or technical school,200k+,NH-Black,0.5051908613550781,22,0
50-54,Male,Did not graduate high school,<15k,Other/Multiracial,0.5917315911268171,22,0
35-39,Male,Did not graduate high school,35k-50k,NH-Black,0.3023062389740493,22,0
40-44,Male,Graduated college or technical school,35k-50k,AIAN,0.2490399230140516,22,0
18-24,Male,Did not graduate high school,<15k,NH-Black,0.2440559585967329,22,0
75-79,Female,Graduated high school,<15k,AIAN,0.7981992014752924,22,0
30-34,Male,Graduated college or technical school,50k-100k,NHOPI,0.4889481217759984,22,0
40-44,Male,Did not graduate high school,15k-25k,Other/Multiracial,0.3413817422640059,22,0
65-69,Male,Graduated college or technical school,100k-200k,NHOPI,0.0590154854056076,22,0
50-54,Female,Attended college or technical school,200k+,NH-Black,0.5218785720148738,22,0
18-24,Female,Graduated college or technical school,50k-100k,AIAN,0.2068734507754616,22,0
50-54,Female,Attended college or technical school,25k-35k,Asian,0.097934145861868,22,0
18-24,Male,Graduated high school,<15k,AIAN,0.3202570385649126,22,0
45-49,Female,Graduated college or technical school,<15k,AIAN,0.6013502253638622,22,0
25-29,Female,Graduated high school,50k-100k,NHOPI,0.4849039037218134,22,0
45-49,Female,Graduated college or technical school,25k-35k,AIAN,0.4511038140316031,22,0
25-29,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1426476533998417,22,0
60-64,Male,Graduated high school,<15k,NHOPI,0.3155454920490282,22,0
60-64,Female,Graduated high school,35k-50k,Asian,0.007073136090812,22,0
25-29,Female,Graduated college or technical school,100k-200k,AIAN,0.4363977287528576,22,0
45-49,Female,Graduated high school,<15k,NHOPI,0.7540362465221616,22,0
70-74,Male,Attended college or technical school,50k-100k,NHOPI,0.0498195965896706,22,0
50-54,Female,Did not graduate high school,15k-25k,AIAN,0.4895867923694904,22,0
60-64,Female,Graduated college or technical school,<15k,Asian,0.1095111421387857,22,0
55-59,Female,Did not graduate high school,25k-35k,AIAN,0.5927212419119071,22,0
40-44,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.4508591189533246,22,0
25-29,Female,Graduated college or technical school,15k-25k,Other/Multiracial,0.2569871389720156,22,0
80+,Male,Did not graduate high school,50k-100k,NH-Black,0.0335154206751902,22,0
40-44,Male,Graduated high school,15k-25k,Asian,0.0854378478260522,22,0
80+,Male,Attended college or technical school,50k-100k,AIAN,0.5312951469400636,22,0
40-44,Male,Graduated high school,100k-200k,NHOPI,0.2778363065495611,22,0
55-59,Female,Did not graduate high school,35k-50k,NH-Black,0.6035930609934514,22,0
65-69,Male,Graduated high school,25k-35k,NHOPI,0.2438717089132975,22,0
45-49,Male,Graduated high school,15k-25k,Asian,0.2467882729979122,23,0
80+,Male,Graduated college or technical school,200k+,Other/Multiracial,0.339860135513894,23,0
40-44,Female,Did not graduate high school,25k-35k,NH-Black,0.3304322240124153,23,0
30-34,Female,Graduated college or technical school,25k-35k,AIAN,0.8233206252190232,23,0
35-39,Male,Graduated high school,35k-50k,NHOPI,0.9212419035763222,23,0
65-69,Female,Graduated high school,35k-50k,Asian,0.0494572446162144,23,0
40-44,Female,Attended college or technical school,15k-25k,Asian,0.2361735717306981,23,0
55-59,Female,Attended college or technical school,35k-50k,Asian,0.1760413929868595,23,0
18-24,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.1600386471902827,23,0
75-79,Female,Graduated high school,25k-35k,AIAN,0.3243814722820446,23,0
50-54,Female,Graduated high school,15k-25k,Asian,0.3187371296867549,23,0
50-54,Female,Attended college or technical school,15k-25k,Asian,0.0472493765314235,23,0
50-54,Female,Graduated high school,35k-50k,Asian,0.5100941163165094,23,0
50-54,Female,Graduated high school,100k-200k,Asian,0.0692389885412376,23,0
50-54,Female,Graduated high school,100k-200k,AIAN,0.293145160177703,23,0
45-49,Male,Graduated college or technical school,100k-200k,NHOPI,0.1822447328432457,23,0
50-54,Female,Graduated college or technical school,<15k,Other/Multiracial,0.6585227116092716,23,0
80+,Male,Graduated college or technical school,25k-35k,Asian,0.0430467932315939,23,0
80+,Female,Graduated college or technical school,35k-50k,AIAN,0.0452242899425632,23,0
80+,Female,Graduated college or technical school,15k-25k,Asian,0.0143749174042727,23,0
25-29,Male,Graduated college or technical school,50k-100k,NHOPI,0.2221048323810815,23,0
50-54,Female,Graduated college or technical school,25k-35k,AIAN,0.8537161547543565,23,0
80+,Female,Graduated high school,35k-50k,AIAN,0.1304965457954481,23,0
25-29,Male,Graduated high school,100k-200k,AIAN,0.2831134186103171,23,0
80+,Female,Graduated college or technical school,100k-200k,Hispanic,0.0054919631716452,23,0
30-34,Male,Graduated college or technical school,15k-25k,Other/Multiracial,0.6074842248838435,23,0
70-74,Female,Graduated college or technical school,<15k,Asian,0.0218904269413176,23,0
40-44,Male,Graduated college or technical school,15k-25k,Asian,0.0984933283073348,23,0
50-54,Male,Graduated high school,200k+,Hispanic,0.5063670245866784,23,0
35-39,Female,Graduated high school,15k-25k,NHOPI,0.4754010550696277,23,0
55-59,Female,Graduated high school,35k-50k,NHOPI,0.7533554311131408,23,0
75-79,Female,Did not graduate high school,15k-25k,AIAN,0.1274888555821918,23,0
35-39,Female,Graduated high school,50k-100k,NHOPI,0.8399451786445642,23,0
70-74,Male,Graduated high school,15k-25k,Asian,0.0326420720322308,23,0
55-59,Female,Graduated high school,25k-35k,Asian,0.0126351350292811,23,0
50-54,Male,Attended college or technical school,50k-100k,NHOPI,0.4736062023987623,23,0
45-49,Male,Attended college or technical school,25k-35k,Asian,0.3152487919291902,23,0
65-69,Male,Attended college or technical school,15k-25k,Asian,0.184922442731108,23,0
55-59,Female,Graduated high school,35k-50k,Asian,0.0077337862900954,23,0
30-34,Male,Graduated high school,<15k,Other/Multiracial,0.4130672314808879,23,0
65-69,Female,Attended college or technical school,50k-100k,NHOPI,0.5162989227461904,23,0
50-54,Male,Did not graduate high school,100k-200k,Hispanic,0.2159325650164989,23,0
40-44,Female,Did not graduate high school,<15k,Other/Multiracial,0.3974550262856988,23,0
75-79,Male,Graduated college or technical school,200k+,Other/Multiracial,0.5864880476153294,23,0
60-64,Female,Attended college or technical school,200k+,NH-Black,0.5549325234184355,23,0
40-44,Male,Graduated college or technical school,25k-35k,Other/Multiracial,0.3914434496511134,23,0
65-69,Male,Attended college or technical school,100k-200k,AIAN,0.534460502897125,23,0
75-79,Male,Attended college or technical school,15k-25k,AIAN,0.4713140084557572,23,0
55-59,Male,Graduated high school,200k+,Hispanic,0.1209947574916675,23,0
45-49,Female,Graduated college or technical school,200k+,AIAN,0.5195957325642574,23,0
30-34,Female,Attended college or technical school,200k+,Hispanic,0.2627911018010737,23,0
35-39,Male,Did not graduate high school,<15k,NH-Black,0.2715974093422481,24,0
35-39,Male,Did not graduate high school,100k-200k,Hispanic,0.3848365954592531,24,0
