age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed
35-39,Male,Attended college or technical school,35k-50k,NH-White,0.3686356692618442,980,1,0.3677718642022791
18-24,Female,Attended college or technical school,35k-50k,NH-White,0.240940544509395,962,1,0.24392281329206905
50-54,Female,Attended college or technical school,25k-35k,NH-White,0.5042715040214177,953,1,0.4992445272635866
18-24,Female,Graduated high school,35k-50k,NH-White,0.283410690512458,945,1,0.2851381841045818
18-24,Female,Graduated college or technical school,100k-200k,NH-White,0.1234773628628913,944,1,0.13013270791608203
35-39,Female,Attended college or technical school,25k-35k,NH-White,0.5182007113672148,939,1,0.5126698606207525
60-64,Male,Graduated college or technical school,25k-35k,NH-White,0.3326707549320472,932,1,0.3328854163870712
60-64,Female,Graduated college or technical school,15k-25k,NH-White,0.3948470809626802,931,1,0.39312097746508823
80+,Male,Attended college or technical school,15k-25k,NH-White,0.1815317989061122,930,1,0.18646999994831132
40-44,Female,Attended college or technical school,25k-35k,NH-White,0.4428204170608952,925,1,0.4395764531403378
55-59,Female,Attended college or technical school,<15k,NH-White,0.4940956696276912,922,1,0.48922566634918674
50-54,Female,Graduated high school,35k-50k,NH-White,0.4615606329111904,914,1,0.4576833108564857
50-54,Male,Attended college or technical school,35k-50k,NH-White,0.451539037048616,913,1,0.4479764239587284
18-24,Female,Attended college or technical school,100k-200k,NH-White,0.1655536638702392,913,1,0.17108920687298293
80+,Female,Did not graduate high school,15k-25k,NH-White,0.2887946396557718,904,1,0.29042503342238996
25-29,Female,Graduated high school,50k-100k,NH-White,0.390498857722076,903,1,0.38886076687109233
45-49,Female,Graduated college or technical school,35k-50k,NH-White,0.4440938252668987,900,1,0.4407215803310789
30-34,Male,Graduated college or technical school,35k-50k,NH-White,0.3005721833361458,885,1,0.3018502833007471
50-54,Female,Graduated high school,25k-35k,NH-White,0.5585895490397244,882,1,0.5513844399350125
40-44,Male,Graduated high school,35k-50k,NH-White,0.3868494086507842,881,1,0.3852919385170531
45-49,Female,Attended college or technical school,25k-35k,NH-White,0.4989493687428124,878,1,0.49368300960780154
55-59,Male,Graduated high school,<15k,NH-White,0.4452772666900985,876,1,0.4417765039605086
40-44,Male,Attended college or technical school,35k-50k,NH-White,0.4726565375850665,875,1,0.46824430646920184
65-69,Female,Graduated high school,100k-200k,NH-White,0.3391088275456905,874,1,0.3391236086754735
25-29,Male,Graduated high school,100k-200k,NH-White,0.2656365187540518,873,1,0.2680922567441658
55-59,Male,Attended college or technical school,25k-35k,NH-White,0.3903148217229518,867,1,0.38861714314547796
50-54,Female,Graduated high school,15k-25k,NH-White,0.5502726150612591,863,1,0.5431936100398221
55-59,Female,Graduated college or technical school,25k-35k,NH-White,0.3916068644126994,861,1,0.3898542505353857
50-54,Female,Attended college or technical school,15k-25k,NH-White,0.4792494098600957,856,1,0.4745193248396573
55-59,Male,Graduated college or technical school,35k-50k,NH-White,0.3436319155478108,853,1,0.34349337591163887
25-29,Female,Attended college or technical school,35k-50k,NH-White,0.4069291768778438,850,1,0.404632303765752
30-34,Female,Attended college or technical school,25k-35k,NH-White,0.4693732290749827,850,1,0.4649475814561702
25-29,Male,Graduated college or technical school,200k+,NH-White,0.1325544567738011,850,1,0.13961126730161985
50-54,Female,Graduated college or technical school,50k-100k,NH-Black,0.6029472064537101,845,1,0.5939165901955196
75-79,Male,Attended college or technical school,15k-25k,NH-White,0.3588727738547234,838,1,0.3582050823248303
75-79,Female,Attended college or technical school,100k-200k,NH-White,0.2794987556398104,834,1,0.281584015244556
45-49,Female,Graduated high school,100k-200k,NH-White,0.3641551750824316,831,1,0.3632979993742104
70-74,Male,Graduated college or technical school,15k-25k,NH-White,0.3174034022809006,829,1,0.31817700519040876
65-69,Male,Graduated college or technical school,15k-25k,NH-White,0.3849514274683744,824,1,0.38335667822205505
25-29,Male,Graduated high school,25k-35k,NH-White,0.3487107495269776,816,1,0.3483860503329885
18-24,Female,Graduated college or technical school,35k-50k,NH-White,0.2160612588878181,812,1,0.22046124606247364
75-79,Female,Graduated college or technical school,15k-25k,NH-White,0.278088272174624,812,1,0.28027827075236245
45-49,Male,Graduated high school,35k-50k,NH-White,0.4297538856043405,812,1,0.4265401212332767
40-44,Female,Graduated college or technical school,50k-100k,NH-Black,0.4581693592184292,809,1,0.45392805551299614
65-69,Female,Graduated college or technical school,50k-100k,NH-Black,0.5110706403524182,808,1,0.504930434811991
70-74,Female,Attended college or technical school,<15k,NH-White,0.4163319256255157,803,1,0.4135668226230296
50-54,Male,Graduated high school,25k-35k,NH-White,0.4799744052479552,801,1,0.47490508492335337
18-24,Female,Attended college or technical school,15k-25k,NH-White,0.2192519918670975,801,1,0.22359503303638945
18-24,Male,Graduated high school,25k-35k,Hispanic,0.2370004694147852,797,1,0.2407206784658746
30-34,Female,Graduated high school,25k-35k,NH-White,0.3905174040904907,793,1,0.3886596943031028
55-59,Female,Graduated college or technical school,50k-100k,NH-Black,0.4760258041512131,791,1,0.47103902320499885
18-24,Male,Graduated high school,35k-50k,Hispanic,0.2485851353399283,789,1,0.2519173366921831
18-24,Male,Graduated high school,15k-25k,NH-White,0.1868845508158113,784,1,0.192511197551954
80+,Male,Attended college or technical school,100k-200k,NH-White,0.2129221548428989,778,1,0.2176238408854825
60-64,Female,Graduated college or technical school,50k-100k,NH-Black,0.5341227129506726,773,1,0.5268536538960952
50-54,Female,Graduated college or technical school,100k-200k,NH-Black,0.4900678909233716,763,1,0.48437380547569614
45-49,Male,Attended college or technical school,200k+,NH-White,0.3510082403417128,761,1,0.35057382789853087
70-74,Male,Graduated high school,100k-200k,NH-White,0.3560165713809627,760,1,0.3553914192623116
35-39,Female,Graduated high school,35k-50k,NH-White,0.4484442668629552,758,1,0.4442987071698154
40-44,Female,Graduated high school,25k-35k,NH-White,0.4652599200721692,757,1,0.46046808953281654
45-49,Female,Graduated college or technical school,50k-100k,NH-Black,0.5658462903703914,757,1,0.5572201636316148
18-24,Male,Attended college or technical school,15k-25k,NH-White,0.1737861695421295,752,1,0.18014555813730931
50-54,Male,Attended college or technical school,200k+,NH-White,0.374283353013221,752,1,0.37295103380260447
55-59,Male,Attended college or technical school,200k+,NH-White,0.4159240519800616,749,1,0.412982980617151
50-54,Female,Attended college or technical school,<15k,NH-White,0.4508013809167098,746,1,0.44650058908706186
25-29,Female,Graduated college or technical school,50k-100k,Hispanic,0.230068838022479,746,1,0.23430152078925753
60-64,Male,Attended college or technical school,<15k,NH-White,0.3671893966017723,744,1,0.3661182662007921
40-44,Female,Graduated high school,100k-200k,NH-White,0.3282565590176037,744,1,0.3286944533291882
25-29,Female,Attended college or technical school,25k-35k,NH-White,0.3993819825661815,743,1,0.3970600776382502
70-74,Female,Graduated college or technical school,50k-100k,NH-Black,0.4093914820296443,739,1,0.4066670119474664
40-44,Female,Graduated high school,35k-50k,NH-White,0.5174219264365034,739,1,0.5104830046869577
35-39,Female,Graduated high school,25k-35k,NH-White,0.5024860421599774,739,1,0.496129794699503
75-79,Female,Graduated high school,<15k,NH-White,0.352371879075438,737,1,0.3518705369573564
30-34,Female,Graduated college or technical school,50k-100k,Hispanic,0.3358506690214399,737,1,0.3359955280788731
25-29,Female,Graduated high school,35k-50k,NH-White,0.4807138073408511,736,1,0.4751853644524294
40-44,Male,Graduated high school,25k-35k,NH-White,0.3411903683902008,733,1,0.3411260380048646
30-34,Male,Graduated high school,25k-35k,NH-White,0.3776677006633672,732,1,0.3761671704111277
35-39,Male,Graduated college or technical school,35k-50k,NH-White,0.3399633772074982,732,1,0.33994726913856066
25-29,Female,Graduated college or technical school,25k-35k,NH-White,0.2411885549633572,729,1,0.24507652639786812
18-24,Female,Graduated high school,15k-25k,NH-White,0.3017627270814954,727,1,0.3032604089246257
55-59,Male,Attended college or technical school,15k-25k,NH-White,0.3762585791129509,725,1,0.374800128244482
45-49,Male,Attended college or technical school,35k-50k,NH-White,0.4618663972258454,717,1,0.4569542620865136
18-24,Male,Graduated college or technical school,35k-50k,NH-White,0.1873328922894637,717,1,0.19344619911544847
35-39,Male,Graduated high school,25k-35k,NH-White,0.4034590710659936,703,1,0.40084359335209824
35-39,Female,Graduated college or technical school,50k-100k,Hispanic,0.345575933565563,701,1,0.34532880492086754
45-49,Female,Graduated high school,35k-50k,NH-White,0.4357253537751026,698,1,0.4317622581081266
25-29,Male,Graduated college or technical school,50k-100k,Hispanic,0.2715866800162208,696,1,0.27439525655507463
50-54,Male,Graduated high school,15k-25k,NH-White,0.45438256986462,693,1,0.4496179085530791
25-29,Female,Graduated high school,25k-35k,NH-White,0.418600614987795,687,1,0.41529323495719617
45-49,Female,Attended college or technical school,15k-25k,NH-White,0.4736796991886166,684,1,0.4680441753679387
50-54,Female,Graduated high school,<15k,NH-White,0.56428479915451,677,1,0.5547488486496432
35-39,Female,Graduated college or technical school,50k-100k,NH-Black,0.4863974596213814,675,1,0.480148811648407
45-49,Female,Graduated college or technical school,100k-200k,NH-Black,0.5059773221562226,675,1,0.4988954885434677
30-34,Female,Graduated high school,35k-50k,NH-White,0.4704413340592621,674,1,0.4648637586983482
45-49,Female,Graduated high school,25k-35k,NH-White,0.4577423007340508,673,1,0.4526987131745529
30-34,Male,Graduated college or technical school,50k-100k,Hispanic,0.2885434258136001,668,1,0.29073586735125984
55-59,Female,Graduated college or technical school,100k-200k,NH-Black,0.5174347133530356,664,1,0.5097453553805621
40-44,Male,Graduated college or technical school,35k-50k,NH-White,0.3434701366114593,663,1,0.34330061694241276
40-44,Male,Attended college or technical school,200k+,NH-White,0.3608430400090955,662,1,0.3599201148175083
60-64,Male,Graduated college or technical school,15k-25k,NH-White,0.3822222162371876,658,1,0.3803616936798895
40-44,Female,Graduated college or technical school,100k-200k,NH-Black,0.4410813252084796,656,1,0.4366413648753019
75-79,Female,Graduated college or technical school,200k+,NH-White,0.1500482037215955,654,1,0.15835987163979237
60-64,Male,Attended college or technical school,200k+,NH-White,0.4356751200584118,652,1,0.4314469285128724
50-54,Female,Graduated college or technical school,25k-35k,NH-White,0.4235990112199387,652,1,0.4199020268080565
30-34,Female,Graduated college or technical school,50k-100k,NH-Black,0.47174757856186,645,1,0.4658723187260655
25-29,Male,Graduated college or technical school,25k-35k,NH-White,0.2070891940581801,645,1,0.21297652908921583
50-54,Male,Graduated college or technical school,35k-50k,NH-White,0.3298134536255663,645,1,0.3302463771202737
40-44,Female,Graduated college or technical school,100k-200k,Hispanic,0.3512722880786514,643,1,0.35074993789341363
65-69,Male,Attended college or technical school,<15k,NH-White,0.3385586052081954,640,1,0.33860318552379043
70-74,Male,Graduated high school,<15k,NH-White,0.3915668910436693,633,1,0.3892133770713985
40-44,Female,Attended college or technical school,15k-25k,NH-White,0.4519635224359188,632,1,0.4468694458416846
18-24,Female,Graduated high school,100k-200k,NH-White,0.1335974586753716,632,1,0.14293084720623772
18-24,Female,Graduated college or technical school,25k-35k,NH-White,0.171510006054725,630,1,0.17914837997298677
40-44,Female,Graduated college or technical school,50k-100k,Hispanic,0.3298245421639362,627,1,0.33026882025035387
80+,Male,Graduated college or technical school,15k-25k,NH-White,0.1469985918099661,627,1,0.155791086807524
80+,Female,Attended college or technical school,100k-200k,NH-White,0.2003713689725009,625,1,0.2067461566038284
35-39,Male,Graduated college or technical school,100k-200k,Asian,0.1610745361525997,620,1,0.1693120605881636
25-29,Male,Attended college or technical school,25k-35k,NH-White,0.3222318347545326,618,1,0.32303379760184514
80+,Female,Attended college or technical school,<15k,NH-White,0.2846310440612603,609,1,0.28720959749765573
45-49,Male,Graduated high school,25k-35k,NH-White,0.4423233356228754,608,1,0.4374909326432645
30-34,Male,Attended college or technical school,25k-35k,NH-White,0.3517582462784515,603,1,0.35117985698831083
55-59,Male,Graduated college or technical school,25k-35k,NH-White,0.3208948709099684,601,1,0.3217820037790578
30-34,Male,Graduated college or technical school,100k-200k,Asian,0.1734278697967859,597,1,0.18137649957954657
60-64,Female,Graduated college or technical school,100k-200k,NH-Black,0.4296016158748732,592,1,0.4252584944784879
35-39,Female,Graduated college or technical school,100k-200k,Hispanic,0.2788725325042307,590,1,0.28180874378256554
80+,Female,Did not graduate high school,25k-35k,NH-White,0.1847687425656953,588,1,0.19228260128854913
40-44,Male,Graduated college or technical school,100k-200k,Hispanic,0.3901694350499615,584,1,0.3876963795388795
45-49,Male,Graduated college or technical school,35k-50k,NH-White,0.3904022349202766,584,1,0.3879178048226971
75-79,Male,Graduated college or technical school,15k-25k,NH-White,0.2865444795469131,583,1,0.28913875781981213
50-54,Male,Graduated high school,<15k,NH-White,0.4417764632906737,582,1,0.43676556961252716
18-24,Male,Attended college or technical school,50k-100k,Hispanic,0.2097854164759884,580,1,0.21616748938322589
45-49,Female,Graduated college or technical school,100k-200k,Hispanic,0.3683494125383005,578,1,0.3669285977217635
35-39,Male,Graduated college or technical school,50k-100k,Hispanic,0.3351131046421245,577,1,0.33533260024085726
35-39,Male,Graduated college or technical school,100k-200k,Hispanic,0.2804033994843747,576,1,0.2833316585324989
35-39,Female,Attended college or technical school,15k-25k,NH-White,0.5060179731277238,576,1,0.49777719387667235
25-29,Male,Graduated high school,50k-100k,Hispanic,0.3709068173606915,575,1,0.3693521437191605
45-49,Female,Graduated high school,15k-25k,NH-White,0.4851439122687027,574,1,0.47791263677140705
45-49,Female,Graduated college or technical school,50k-100k,Hispanic,0.3613281643472717,572,1,0.3602430846749733
60-64,Male,Did not graduate high school,15k-25k,NH-White,0.4089267123137098,571,1,0.4054638597318183
40-44,Male,Attended college or technical school,25k-35k,NH-White,0.4070143059205291,568,1,0.4036300212885536
35-39,Male,Attended college or technical school,25k-35k,NH-White,0.3614906388767927,566,1,0.36038645733550195
18-24,Female,Attended college or technical school,<15k,NH-White,0.1712859053468579,564,1,0.17978430569582893
