_STATE,state_code,age_group,sex,education,income_group,race_group,observed,n,predicted,residual
2.0,1,75-79,Male,Graduated college or technical school,50k-100k,NH-White,0.2457318293773356,109.0,0.24819505900056682,-0.002463229623231228
2.0,1,80+,Female,Attended college or technical school,35k-50k,NH-White,0.2257068013707672,40.0,0.2322914649202088,-0.006584663549441594
2.0,1,80+,Female,Attended college or technical school,50k-100k,NH-White,0.2540726231952089,32.0,0.22738171318162345,0.02669091001358545
2.0,1,80+,Female,Graduated college or technical school,35k-50k,NH-White,0.14821920790336998,34.0,0.17936303622492203,-0.031143828321552047
2.0,1,80+,Female,Graduated college or technical school,50k-100k,NH-White,0.11167133083317789,75.0,0.17531651763601705,-0.06364518680283916
2.0,1,80+,Male,Attended college or technical school,50k-100k,NH-White,0.21349455499710326,41.0,0.21241930224199637,0.0010752527551068924
2.0,1,80+,Male,Graduated college or technical school,100k-200k,NH-White,0.17251873162295986,45.0,0.15159288512412578,0.020925846498834083
2.0,1,80+,Male,Graduated college or technical school,50k-100k,NH-White,0.19702952880822414,96.0,0.16305710558306316,0.033972423225160975
2.0,1,80+,Male,Graduated high school,50k-100k,NH-White,0.17569376604485604,31.0,0.21364282275970006,-0.037949056714844026
4.0,2,18-24,Female,Graduated high school,50k-100k,NH-White,0.24461694423131744,31.0,0.20915181434894597,0.035465129882371466
4.0,2,18-24,Male,Attended college or technical school,50k-100k,NH-White,0.3348654275604591,30.0,0.19394263393278785,0.14092279362767127
4.0,2,18-24,Male,Graduated high school,100k-200k,NH-White,0.28695702346522806,35.0,0.18185929105299323,0.10509773241223483
4.0,2,18-24,Male,Graduated high school,35k-50k,Hispanic,0.2871031529979848,36.0,0.2239744128039933,0.06312874019399148
4.0,2,18-24,Male,Graduated high school,35k-50k,NH-White,0.10880254171981671,39.0,0.19947854263715142,-0.09067600091733471
4.0,2,18-24,Male,Graduated high school,50k-100k,Hispanic,0.2750289293413873,33.0,0.2191902612952906,0.05583866804609669
4.0,2,18-24,Male,Graduated high school,50k-100k,NH-White,0.21886416554255578,68.0,0.19508609174194871,0.023778073800607064
4.0,2,25-29,Female,Graduated college or technical school,100k-200k,NH-White,0.14121191373166378,39.0,0.24195419144927513,-0.10074227771761135
4.0,2,25-29,Female,Graduated college or technical school,50k-100k,NH-White,0.12391200780806602,57.0,0.2581725147688304,-0.1342605069607644
4.0,2,25-29,Male,Attended college or technical school,50k-100k,NH-White,0.273416348337149,43.0,0.30629763069788807,-0.03288128236073906
4.0,2,25-29,Male,Graduated college or technical school,100k-200k,NH-White,0.026523793143369348,37.0,0.22631374992495304,-0.19978995678158368
4.0,2,25-29,Male,Graduated college or technical school,50k-100k,NH-White,0.3004069467328238,71.0,0.24181812348098503,0.058588823251838784
4.0,2,25-29,Male,Graduated high school,50k-100k,NH-White,0.27685453178170544,32.0,0.30785052164084065,-0.03099598985913521
4.0,2,30-34,Female,Attended college or technical school,50k-100k,NH-White,0.614096964543501,30.0,0.3764706484351236,0.23762631610837742
4.0,2,30-34,Female,Graduated college or technical school,100k-200k,NH-White,0.3808195232934061,71.0,0.28570950729091904,0.09511001600248709
4.0,2,30-34,Female,Graduated college or technical school,50k-100k,Hispanic,0.2969804809835858,36.0,0.33561336744879466,-0.03863288646520885
4.0,2,30-34,Female,Graduated college or technical school,50k-100k,NH-White,0.25698550503445455,91.0,0.3036857877692659,-0.04670028273481136
4.0,2,30-34,Male,Attended college or technical school,50k-100k,NH-White,0.38817378348389164,52.0,0.35622093160696783,0.031952851876923816
4.0,2,30-34,Male,Graduated college or technical school,100k-200k,NH-White,0.24805532902360844,83.0,0.26824149654502566,-0.02018616752141722
4.0,2,30-34,Male,Graduated college or technical school,50k-100k,NH-White,0.23366654217282148,68.0,0.2855581020324024,-0.05189155985958091
4.0,2,30-34,Male,Graduated high school,50k-100k,NH-White,0.30384404609329535,44.0,0.3578963450690939,-0.05405229897579855
4.0,2,35-39,Female,Attended college or technical school,100k-200k,NH-White,0.11576023732305739,38.0,0.3828982681836157,-0.2671380308605583
4.0,2,35-39,Female,Attended college or technical school,50k-100k,NH-White,0.2495632402818643,59.0,0.403534877387676,-0.15397163710581172
4.0,2,35-39,Female,Graduated college or technical school,100k-200k,NH-White,0.2018044335588496,114.0,0.30948752805971275,-0.10768309450086314
4.0,2,35-39,Female,Graduated college or technical school,200k+,NH-White,0.07517982973406809,43.0,0.23460657817059075,-0.15942674843652266
4.0,2,35-39,Female,Graduated college or technical school,50k-100k,NH-White,0.3497735755926366,80.0,0.3282723154396662,0.021501260152970436
4.0,2,35-39,Male,Attended college or technical school,100k-200k,NH-White,0.3686469488285327,43.0,0.3625038195110915,0.006143129317441209
4.0,2,35-39,Male,Attended college or technical school,50k-100k,NH-White,0.4425185278951467,65.0,0.38272295568486825,0.059795572210278425
4.0,2,35-39,Male,Graduated college or technical school,100k-200k,NH-White,0.34010162769102015,126.0,0.29115833396457624,0.048943293726443904
4.0,2,35-39,Male,Graduated college or technical school,200k+,NH-White,0.3159191993058113,43.0,0.21930369404000252,0.09661550526580878
4.0,2,35-39,Male,Graduated college or technical school,50k-100k,NH-White,0.18735352700005972,82.0,0.3093289789754855,-0.12197545197542578
4.0,2,35-39,Male,Graduated high school,50k-100k,NH-White,0.2507449809073456,52.0,0.38444858008510624,-0.13370359917776065
4.0,2,40-44,Female,Attended college or technical school,100k-200k,NH-White,0.1805725484308881,54.0,0.4031458032699408,-0.22257325483905271
4.0,2,40-44,Female,Attended college or technical school,50k-100k,NH-White,0.2932019678695677,56.0,0.4241236668900768,-0.1309216990205091
4.0,2,40-44,Female,Graduated college or technical school,100k-200k,Hispanic,0.5120366382272563,32.0,0.36106995218559657,0.15096668604165975
4.0,2,40-44,Female,Graduated college or technical school,100k-200k,NH-White,0.28145961180452483,112.0,0.3279159128229137,-0.04645630101838888
4.0,2,40-44,Female,Graduated college or technical school,200k+,NH-White,0.1128476080096275,49.0,0.2501917257841925,-0.137344117774565
4.0,2,40-44,Female,Graduated college or technical school,50k-100k,NH-White,0.3739957313935697,119.0,0.3472567282370322,0.02673900315653749
4.0,2,40-44,Male,Attended college or technical school,100k-200k,NH-White,0.33758739176812724,76.0,0.38234108507140224,-0.044753693303275
4.0,2,40-44,Male,Attended college or technical school,50k-100k,NH-White,0.48347477597770344,64.0,0.4029672739165962,0.08050750206110724
4.0,2,40-44,Male,Graduated college or technical school,100k-200k,NH-White,0.25830709128688795,126.0,0.308983682676395,-0.05067659138950703
4.0,2,40-44,Male,Graduated college or technical school,200k+,NH-White,0.378791997009723,70.0,0.2341832951485152,0.14460870186120778
4.0,2,40-44,Male,Graduated college or technical school,50k-100k,NH-White,0.30526417123453287,67.0,0.32775240403415934,-0.022488232799626473
4.0,2,40-44,Male,Graduated high school,50k-100k,NH-White,0.36514972818169267,45.0,0.4047243288282745,-0.03957460064658186
4.0,2,45-49,Female,Attended college or technical school,100k-200k,NH-White,0.38608395084520053,50.0,0.42433694365988806,-0.038252992814687525
4.0,2,45-49,Female,Attended college or technical school,50k-100k,NH-White,0.1955994742497872,64.0,0.4455942604910838,-0.24999478624129662
4.0,2,45-49,Female,Graduated college or technical school,100k-200k,NH-White,0.2504404372633559,139.0,0.34745467301128463,-0.09701423574792872
4.0,2,45-49,Female,Graduated college or technical school,200k+,NH-White,0.051470653023238486,65.0,0.2669387267752667,-0.2154680737520282
4.0,2,45-49,Female,Graduated college or technical school,50k-100k,NH-White,0.31000426403139675,89.0,0.36731806774650494,-0.05731380371510819
4.0,2,45-49,Male,Attended college or technical school,100k-200k,NH-White,0.47314879066147203,62.0,0.4031773602271997,0.06997143043427234
4.0,2,45-49,Male,Attended college or technical school,50k-100k,NH-White,0.28376194975395785,51.0,0.42415569897962335,-0.1403937492256655
4.0,2,45-49,Male,Graduated college or technical school,100k-200k,NH-White,0.36924088756815354,112.0,0.3279448166344291,0.04129607093372445
4.0,2,45-49,Male,Graduated college or technical school,200k+,NH-White,0.17915645049430476,59.0,0.2502163292681775,-0.07105987877387274
4.0,2,45-49,Male,Graduated college or technical school,50k-100k,NH-White,0.17600879309627665,71.0,0.34728645591466983,-0.17127766281839318
4.0,2,45-49,Male,Graduated high school,100k-200k,NH-White,0.4833601021578666,32.0,0.4049347098781821,0.07842539227968454
4.0,2,45-49,Male,Graduated high school,50k-100k,NH-White,0.19504919922030736,30.0,0.42593922972214704,-0.23089003050183968
4.0,2,50-54,Female,Attended college or technical school,100k-200k,NH-White,0.40682551707302866,50.0,0.4294311442970416,-0.022605627224012936
4.0,2,50-54,Female,Attended college or technical school,50k-100k,Hispanic,0.4740677498001149,30.0,0.4873120371193666,-0.013244287319251702
4.0,2,50-54,Female,Attended college or technical school,50k-100k,NH-White,0.49379194128426124,97.0,0.45074383878097385,0.04304810250328739
4.0,2,50-54,Female,Graduated college or technical school,100k-200k,NH-White,0.2471469980847745,156.0,0.35219057340901605,-0.10504357532424155
4.0,2,50-54,Female,Graduated college or technical school,200k+,NH-White,0.15988119287025399,58.0,0.271032997858419,-0.11115180498816501
4.0,2,50-54,Female,Graduated college or technical school,35k-50k,NH-White,0.16745351901849773,32.0,0.3786741207634259,-0.21122060174492815
4.0,2,50-54,Female,Graduated college or technical school,50k-100k,NH-White,0.44035598335866877,157.0,0.37217029675073565,0.06818568660793312
4.0,2,50-54,Female,Graduated high school,50k-100k,NH-White,0.5019723989518491,44.0,0.45255130690122647,0.04942109205062262
4.0,2,50-54,Male,Attended college or technical school,100k-200k,NH-White,0.5775367322606704,55.0,0.4081976634864177,0.1693390687742527
4.0,2,50-54,Male,Attended college or technical school,50k-100k,NH-White,0.37303110664097716,68.0,0.4292493462107851,-0.056218239569807926
4.0,2,50-54,Male,Graduated college or technical school,100k-200k,NH-White,0.3514048588749698,134.0,0.3325503130052319,0.018854545869737893
4.0,2,50-54,Male,Graduated college or technical school,200k+,NH-White,0.27264663098697595,73.0,0.2541430348339792,0.018503596152996737
4.0,2,50-54,Male,Graduated college or technical school,50k-100k,NH-White,0.3238039851197079,85.0,0.35202130036313883,-0.028217315243430907
4.0,2,50-54,Male,Graduated high school,100k-200k,NH-White,0.4695395475416395,40.0,0.40996186430910836,0.05957768323253115
4.0,2,50-54,Male,Graduated high school,50k-100k,NH-White,0.24359848075105825,39.0,0.4310382629459432,-0.18743978219488497
4.0,2,55-59,Female,Attended college or technical school,100k-200k,NH-White,0.2159109552548548,67.0,0.4098044123825573,-0.19389345712770253
4.0,2,55-59,Female,Attended college or technical school,15k-25k,NH-White,0.35584617131890073,30.0,0.4419874848404587,-0.08614131352155796
4.0,2,55-59,Female,Attended college or technical school,25k-35k,NH-White,0.5066483170759608,35.0,0.4445364220591018,0.06211189501685899
4.0,2,55-59,Female,Attended college or technical school,35k-50k,NH-White,0.5249121077090857,35.0,0.4376931581778765,0.08721894953120918
4.0,2,55-59,Female,Attended college or technical school,50k-100k,NH-White,0.5147194694523046,83.0,0.43087862751821693,0.0838408419340877
4.0,2,55-59,Female,Attended college or technical school,<15k,NH-White,0.566166720901536,30.0,0.4354258955216747,0.13074082537986126
4.0,2,55-59,Female,Graduated college or technical school,100k-200k,NH-White,0.3426655121623915,151.0,0.3340273633001628,0.00863814886222869
4.0,2,55-59,Female,Graduated college or technical school,200k+,NH-White,0.057380077905930485,54.0,0.25540509427418706,-0.1980250163682566
4.0,2,55-59,Female,Graduated college or technical school,35k-50k,NH-White,0.30055390353260986,41.0,0.3599039035578795,-0.059350000025269634
4.0,2,55-59,Female,Graduated college or technical school,50k-100k,NH-White,0.33811686164884563,144.0,0.3535390243347013,-0.015422162685855667
4.0,2,55-59,Female,Graduated high school,50k-100k,NH-White,0.20357866891897541,56.0,0.4326691869808982,-0.22909051806192277
4.0,2,55-59,Male,Attended college or technical school,100k-200k,NH-White,0.38278283261801005,59.0,0.3888799582500701,-0.006097125632060052
4.0,2,55-59,Male,Attended college or technical school,50k-100k,NH-White,0.37198765870318107,75.0,0.409624958040509,-0.037637299337327956
4.0,2,55-59,Male,Graduated college or technical school,100k-200k,NH-White,0.4076465711765862,136.0,0.314907615219297,0.0927389559572892
4.0,2,55-59,Male,Graduated college or technical school,200k+,NH-White,0.1704808726060837,55.0,0.23916949006630178,-0.0686886174602181
4.0,2,55-59,Male,Graduated college or technical school,50k-100k,NH-White,0.2208419178521507,113.0,0.3338623209511468,-0.11302040309899611
4.0,2,55-59,Male,Graduated high school,100k-200k,NH-White,0.2845229792821419,47.0,0.3906157762666332,-0.10609279698449131
4.0,2,55-59,Male,Graduated high school,50k-100k,NH-White,0.45591982424946154,57.0,0.41139103938411503,0.044528784865346505
4.0,2,60-64,Female,Attended college or technical school,100k-200k,NH-White,0.3794325043316578,68.0,0.38730768989779035,-0.007875185566132537
4.0,2,60-64,Female,Attended college or technical school,15k-25k,NH-White,0.4678419939145618,64.0,0.41897822920851985,0.04886376470604198
4.0,2,60-64,Female,Attended college or technical school,25k-35k,NH-White,0.38854038004740776,75.0,0.4214947027944257,-0.03295432274701793
4.0,2,60-64,Female,Attended college or technical school,35k-50k,NH-White,0.3204483681222626,71.0,0.4147413013277395,-0.09429293320547694
4.0,2,60-64,Female,Attended college or technical school,50k-100k,NH-White,0.30318309669217786,166.0,0.40802481578845023,-0.10484171909627238
4.0,2,60-64,Female,Attended college or technical school,<15k,NH-White,0.33958547034013165,35.0,0.4125057118483372,-0.07292024150820553
4.0,2,60-64,Female,Graduated college or technical school,100k-200k,NH-White,0.3015880332251461,135.0,0.3134810080542598,-0.011892974829113723
4.0,2,60-64,Female,Graduated college or technical school,200k+,NH-White,0.10746182733797706,42.0,0.23796681489908478,-0.13050498756110773
4.0,2,60-64,Female,Graduated college or technical school,25k-35k,NH-White,0.1580808593538798,33.0,0.34481893530323304,-0.18673807594935324
4.0,2,60-64,Female,Graduated college or technical school,35k-50k,NH-White,0.2649283597630092,53.0,0.338575059687056,-0.07364669992404677
4.0,2,60-64,Female,Graduated college or technical school,50k-100k,NH-White,0.2652950107789142,213.0,0.33239150631359343,-0.06709649553467922
4.0,2,60-64,Female,Graduated high school,15k-25k,NH-White,0.6182430957287961,38.0,0.4207558965834846,0.1974871991453115
4.0,2,60-64,Female,Graduated high school,25k-35k,NH-White,0.3735876775451926,39.0,0.4232752689727286,-0.04968759142753598
4.0,2,60-64,Female,Graduated high school,35k-50k,NH-White,0.33930904912845167,33.0,0.4165138788589785,-0.07720482973052684
4.0,2,60-64,Female,Graduated high school,50k-100k,NH-White,0.2738470193359342,54.0,0.40978878685445946,-0.13594176751852527
4.0,2,60-64,Female,Graduated high school,<15k,NH-White,0.5158207139534576,33.0,0.41427549795706553,0.1015452159963921
4.0,2,60-64,Male,Attended college or technical school,100k-200k,NH-White,0.41109818446294216,61.0,0.3668179865976194,0.04428019786532278
4.0,2,60-64,Male,Attended college or technical school,15k-25k,NH-White,0.39103391640278945,35.0,0.39790115969232975,-0.0068672432895403035
4.0,2,60-64,Male,Attended college or technical school,25k-35k,NH-White,0.2434199022799719,48.0,0.40037827454866537,-0.15695837226869347
