age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
50-54,Female,Attended college or technical school,100k-200k,NH-Black,0.5423300991003758,0.4179635419073976,201,1
30-34,Female,Did not graduate high school,<15k,Hispanic,0.42278514512994764,0.505075319247785,200,1
45-49,Female,Attended college or technical school,25k-35k,Hispanic,0.5204479598246227,0.3612066479179188,200,1
75-79,Female,Attended college or technical school,15k-25k,NH-Black,0.4314094433451834,0.4600907176623987,200,1
45-49,Female,Graduated college or technical school,35k-50k,NH-Black,0.4844792738172832,0.5821068459248812,200,1
40-44,Female,Graduated high school,35k-50k,NH-Black,0.545639382982714,0.5691426942137336,200,1
40-44,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.35738940389557666,0.3802813836792038,199,1
30-34,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.38695043174302113,0.3170962576926913,199,1
70-74,Male,Graduated college or technical school,50k-100k,Asian,0.13225151042063987,0.034292482222237,199,1
25-29,Male,Graduated college or technical school,25k-35k,Hispanic,0.30102704569084904,0.2449251722142854,199,1
18-24,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.21535607084138647,0.1050747665002178,199,1
50-54,Female,Graduated high school,35k-50k,NH-Black,0.5723068296383713,0.5893317878948094,198,1
75-79,Male,Graduated college or technical school,<15k,NH-White,0.25517049226112837,0.1529239150203455,198,1
60-64,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.323115993809351,0.3304691696181481,198,1
60-64,Male,Graduated high school,<15k,Hispanic,0.45295511754977863,0.4352543108033003,198,1
18-24,Male,Graduated college or technical school,<15k,NH-White,0.1633654456648281,0.1593677826206185,198,1
70-74,Female,Graduated college or technical school,50k-100k,Hispanic,0.3397804232462286,0.4584171147268241,198,1
45-49,Male,Graduated college or technical school,15k-25k,NH-White,0.3803896524788199,0.297288146024713,198,1
18-24,Male,Graduated college or technical school,100k-200k,Asian,0.061734126784431624,0.0919736612983507,198,1
18-24,Male,Did not graduate high school,35k-50k,NH-White,0.20276970406986008,0.1388193165864574,197,1
50-54,Female,Attended college or technical school,25k-35k,Hispanic,0.5256424185079805,0.4281124893383213,197,1
60-64,Female,Graduated college or technical school,50k-100k,Asian,0.1704793283317406,0.0764595518841296,197,1
65-69,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.3186568479733696,0.3152815621056576,197,1
55-59,Female,Attended college or technical school,100k-200k,NH-Black,0.5222665454763097,0.4381951853196884,197,1
25-29,Male,Attended college or technical school,15k-25k,Hispanic,0.3711027230821383,0.1976574482901698,197,1
80+,Female,Attended college or technical school,25k-35k,NH-Black,0.3114889257954978,0.2838694858153168,196,1
70-74,Male,Did not graduate high school,15k-25k,Hispanic,0.38906440559467753,0.2708108457350392,196,1
25-29,Male,Graduated college or technical school,100k-200k,NH-Black,0.3153240101306224,0.2321628497151608,196,1
40-44,Male,Graduated high school,35k-50k,NH-Black,0.5239362829236771,0.3000936687115144,196,1
40-44,Female,Did not graduate high school,15k-25k,NH-White,0.4420322478383747,0.4977063875052072,195,1
50-54,Male,Graduated high school,35k-50k,NH-Black,0.5508289363952882,0.476538652950304,195,1
70-74,Female,Graduated high school,50k-100k,NH-Black,0.46937508433827585,0.468126576807998,195,1
65-69,Male,Graduated high school,15k-25k,Hispanic,0.4331378723532752,0.3916075730870422,195,1
18-24,Male,Attended college or technical school,50k-100k,Asian,0.09034431411497978,0.1189111786819473,195,1
65-69,Male,Attended college or technical school,15k-25k,NH-Black,0.48318427157691574,0.4261125640482463,195,1
25-29,Male,Graduated high school,35k-50k,NH-Black,0.41859328352091674,0.3038141812292693,195,1
18-24,Female,Attended college or technical school,<15k,Hispanic,0.2546442244156813,0.2473899101672436,195,1
75-79,Male,Did not graduate high school,50k-100k,NH-White,0.3026656683430154,0.3530733214241249,194,1
70-74,Female,Graduated college or technical school,25k-35k,NH-Black,0.4013827898160713,0.4655759256772623,194,1
25-29,Female,Graduated high school,25k-35k,NH-Black,0.4468160651231355,0.4962909998376177,194,1
25-29,Female,Attended college or technical school,25k-35k,NH-Black,0.44501288310916653,0.3981642711664945,194,1
18-24,Male,Did not graduate high school,25k-35k,NH-White,0.2072940222760117,0.2017336521092832,194,1
35-39,Female,Graduated high school,35k-50k,NH-Black,0.5245245800901119,0.6039062656857574,194,1
60-64,Female,Attended college or technical school,<15k,NH-Black,0.525049671382182,0.6658238268565031,194,1
40-44,Male,Graduated high school,25k-35k,NH-Black,0.5308549676118538,0.3260384010058612,194,1
40-44,Female,Attended college or technical school,15k-25k,NH-Black,0.5481500005454085,0.6048164230912694,193,1
35-39,Male,Did not graduate high school,<15k,Hispanic,0.4292770791557286,0.3854032985091989,193,1
65-69,Female,Attended college or technical school,15k-25k,Hispanic,0.45286303465603384,0.3406405944228648,193,1
40-44,Female,Graduated college or technical school,15k-25k,Hispanic,0.415536751313893,0.3935766047416209,193,1
35-39,Female,Graduated college or technical school,<15k,NH-White,0.35444367402578475,0.3246610333689793,192,1
45-49,Female,Graduated high school,35k-50k,NH-Black,0.5672026295524064,0.7258900923099001,192,1
30-34,Male,Attended college or technical school,15k-25k,Hispanic,0.42511561802004494,0.3234045488681161,192,1
50-54,Female,Attended college or technical school,15k-25k,NH-Black,0.5747849257608709,0.6315143841183354,192,1
40-44,Female,Graduated high school,15k-25k,NH-Black,0.5499569702954701,0.6567031364187249,192,1
35-39,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.33813800156846374,0.2665468017258275,192,1
45-49,Female,Did not graduate high school,15k-25k,NH-White,0.46367947132891146,0.5813272133540627,191,1
70-74,Female,Graduated college or technical school,50k-100k,Asian,0.14258940511139795,0.0480863606555535,191,1
18-24,Male,Did not graduate high school,25k-35k,Hispanic,0.232470922557545,0.1618572692107266,191,1
80+,Female,Graduated high school,<15k,NH-Black,0.3051599813108699,0.2357149009765071,190,1
18-24,Female,Attended college or technical school,25k-35k,NH-Black,0.3040790362780481,0.293369493745616,190,1
55-59,Female,Attended college or technical school,<15k,Hispanic,0.49627062470551814,0.5118051903829776,190,1
70-74,Female,Graduated high school,15k-25k,Hispanic,0.42884731946196475,0.3589128273693587,190,1
30-34,Male,Graduated college or technical school,25k-35k,Hispanic,0.35052537151375124,0.284641999436953,190,1
18-24,Female,Graduated high school,15k-25k,NH-Black,0.30343808797929545,0.3389410320378763,190,1
25-29,Female,Did not graduate high school,15k-25k,Hispanic,0.3751033953173616,0.3796523838149354,189,1
25-29,Female,Attended college or technical school,<15k,NH-White,0.3511950200585759,0.4471687852931794,189,1
55-59,Female,Attended college or technical school,25k-35k,Hispanic,0.5055143263464547,0.4588810504059202,189,1
35-39,Female,Did not graduate high school,15k-25k,NH-White,0.42120996949764616,0.4073320129160034,189,1
70-74,Female,Attended college or technical school,200k+,NH-White,0.2784034940127711,0.1586944096024723,188,1
40-44,Female,Did not graduate high school,<15k,NH-White,0.4354705125846548,0.4371980855797103,188,1
60-64,Female,Did not graduate high school,35k-50k,NH-White,0.4215004464456891,0.3635511035292904,188,1
65-69,Female,Attended college or technical school,<15k,NH-Black,0.4983283123844197,0.6095176925467931,188,1
35-39,Female,Attended college or technical school,15k-25k,NH-Black,0.5270507407159849,0.5917941121006398,188,1
30-34,Male,Graduated high school,25k-35k,NH-Black,0.48123107294158274,0.3576420275739133,188,1
55-59,Male,Attended college or technical school,100k-200k,Hispanic,0.44838614962931383,0.5797439689559686,187,1
60-64,Female,Did not graduate high school,50k-100k,NH-White,0.41475207124149127,0.2760826540381056,187,1
55-59,Female,Did not graduate high school,25k-35k,Hispanic,0.4879808188809664,0.5250951161588309,187,1
40-44,Male,Attended college or technical school,35k-50k,Hispanic,0.4698990385825015,0.3322373552372837,187,1
30-34,Female,Graduated high school,35k-50k,NH-Black,0.4960948787669153,0.6181452869039045,187,1
55-59,Female,Graduated college or technical school,35k-50k,NH-Black,0.46956712958561564,0.6295940648099709,187,1
70-74,Male,Graduated high school,35k-50k,NH-Black,0.45458446677360037,0.3415479300056097,186,1
45-49,Female,Attended college or technical school,100k-200k,Hispanic,0.48496317308717224,0.4228473838978083,186,1
45-49,Male,Did not graduate high school,<15k,Hispanic,0.4718968002561813,0.3601567045493475,186,1
70-74,Female,Did not graduate high school,35k-50k,NH-White,0.3709063191563455,0.383104988221182,186,1
75-79,Male,Graduated college or technical school,100k-200k,NH-Black,0.3057047511356837,0.3245355631905034,186,1
40-44,Male,Did not graduate high school,<15k,Hispanic,0.45018796580891257,0.4208407144950785,186,1
55-59,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.3841752303931125,0.3216282753385809,186,1
30-34,Female,Graduated high school,15k-25k,NH-Black,0.5004522357679463,0.6271352580467555,186,1
45-49,Female,Graduated high school,15k-25k,NH-Black,0.5714762360062877,0.4834436169526233,185,1
18-24,Male,Did not graduate high school,100k-200k,NH-White,0.18492690888438884,0.0886785487903411,185,1
30-34,Female,Did not graduate high school,25k-35k,Hispanic,0.4318334867646266,0.5100115136967441,185,1
60-64,Male,Attended college or technical school,35k-50k,NH-Black,0.5055626158804007,0.4452336224313715,185,1
45-49,Female,Graduated high school,<15k,NH-Black,0.5649385066154154,0.5719518025148056,185,1
60-64,Male,Attended college or technical school,100k-200k,NH-Black,0.4770179472925284,0.4694877094725082,184,1
25-29,Male,Attended college or technical school,100k-200k,Hispanic,0.3409276154034301,0.3696546088695498,184,1
60-64,Female,Graduated college or technical school,50k-100k,Other/Multiracial,0.3622219659332839,0.3218539130281625,184,1
75-79,Male,Attended college or technical school,200k+,NH-White,0.2260130173661853,0.297731020766594,184,1
18-24,Male,Graduated high school,35k-50k,Other/Multiracial,0.2213353691323035,0.1354873982844663,184,1
55-59,Male,Graduated college or technical school,200k+,Hispanic,0.2865071549538775,0.3018779852665181,184,1
70-74,Male,Graduated high school,50k-100k,NH-Black,0.44771634352610984,0.3171946678635696,183,1
55-59,Male,Graduated college or technical school,100k-200k,Other/Multiracial,0.3439774395778466,0.2952695718160986,183,1
25-29,Female,Attended college or technical school,50k-100k,NH-Black,0.4313518177382491,0.4515025727134307,183,1
40-44,Male,Graduated college or technical school,35k-50k,Hispanic,0.39035950564703553,0.5148233360238454,183,1
30-34,Male,Graduated college or technical school,200k+,Hispanic,0.24255960429402834,0.1693462639781997,183,1
25-29,Female,Attended college or technical school,35k-50k,NH-Black,0.4381680703787528,0.4420459883840755,183,1
45-49,Female,Graduated high school,25k-35k,NH-Black,0.574003772923368,0.6409218636828858,183,1
50-54,Female,Attended college or technical school,100k-200k,Hispanic,0.4901654701304313,0.4627780168707802,183,1
45-49,Male,Graduated high school,35k-50k,NH-Black,0.5456718964286297,0.2956483087054749,182,1
55-59,Female,Graduated college or technical school,25k-35k,Hispanic,0.42477699550461745,0.2841668597097753,182,1
60-64,Male,Attended college or technical school,15k-25k,NH-Black,0.5099189804304314,0.4745043600790433,182,1
75-79,Female,Graduated college or technical school,100k-200k,NH-Black,0.32453042782756786,0.4698684290453351,182,1
40-44,Male,Attended college or technical school,100k-200k,NH-Black,0.4935693120368748,0.5638389910679187,182,1
25-29,Male,Did not graduate high school,25k-35k,Hispanic,0.35725357985425427,0.2714021961283994,181,1
65-69,Female,Did not graduate high school,35k-50k,NH-White,0.39565888577427083,0.3672358233377293,181,1
60-64,Male,Graduated college or technical school,200k+,Asian,0.10565116060714858,0.0762630820651986,180,1
50-54,Female,Graduated high school,35k-50k,Hispanic,0.5205382748694628,0.4445154992719907,180,1
50-54,Male,Did not graduate high school,25k-35k,NH-White,0.4497610609901192,0.3605767823737801,180,1
35-39,Female,Graduated high school,<15k,NH-Black,0.5222252561790747,0.5301448910210607,180,1
18-24,Female,Graduated college or technical school,35k-50k,Hispanic,0.19940320539747663,0.2106296108976172,179,1
25-29,Male,Graduated high school,50k-100k,NH-Black,0.4118583158847059,0.3429440604085789,179,1
35-39,Female,Graduated college or technical school,200k+,NH-Black,0.32550621885746295,0.4873750963661878,179,1
70-74,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.2963592420697047,0.2157123385335155,179,1
60-64,Male,Attended college or technical school,25k-35k,NH-Black,0.5124998704163606,0.363231951523191,179,1
40-44,Male,Graduated high school,100k-200k,Hispanic,0.4433700510875326,0.6244510832205111,179,1
50-54,Male,Did not graduate high school,35k-50k,NH-White,0.44290149856750893,0.5259166317689838,179,1
18-24,Female,Graduated college or technical school,25k-35k,Hispanic,0.20387161713928725,0.2752886267084116,179,1
55-59,Male,Attended college or technical school,35k-50k,NH-Black,0.5289976298962248,0.4851727348449104,179,1
55-59,Male,Graduated high school,35k-50k,Hispanic,0.47860035393745926,0.2691619967704104,178,1
45-49,Male,Graduated high school,25k-35k,NH-Black,0.5525444701700433,0.3426624284195824,177,1
30-34,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.40784035108790995,0.3339780924947991,177,1
65-69,Male,Did not graduate high school,25k-35k,Hispanic,0.41673926132177364,0.4067334128321117,177,1
75-79,Female,Did not graduate high school,35k-50k,NH-White,0.3274701146006136,0.2931816219201753,177,1
45-49,Female,Graduated high school,50k-100k,NH-Black,0.5603811937721325,0.6158583128372335,177,1
80+,Female,Did not graduate high school,15k-25k,NH-Black,0.29449733849667775,0.4634146950943011,177,1
35-39,Female,Graduated high school,15k-25k,NH-Black,0.5288695661187418,0.6718112158676112,176,1
18-24,Male,Graduated college or technical school,50k-100k,NH-Black,0.21484824596261007,0.1954164489495284,176,1
35-39,Female,Attended college or technical school,<15k,Hispanic,0.4681909301714649,0.4833417708716961,176,1
80+,Female,Did not graduate high school,<15k,Hispanic,0.24799066256605476,0.3107789216012843,176,1
75-79,Male,Attended college or technical school,50k-100k,NH-Black,0.39926725715086975,0.3068875886976244,175,1
80+,Male,Graduated college or technical school,<15k,NH-White,0.16817501825108197,0.1645042026225258,175,1
30-34,Male,Graduated high school,100k-200k,Hispanic,0.3950379722563916,0.3776597186546884,175,1
30-34,Male,Attended college or technical school,<15k,NH-White,0.3833488726665089,0.4373805208343155,175,1
30-34,Male,Graduated high school,35k-50k,NH-Black,0.4743052744566668,0.2977905865662112,174,1
30-34,Male,Graduated high school,200k+,NH-White,0.27827174620091044,0.3433371667403208,174,1
