age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
45-49,Female,Graduated high school,200k+,NH-Black,0.43363446140699063,0.4980096595528321,6,0
45-49,Female,Did not graduate high school,50k-100k,AIAN,0.48893144615404477,0.7816889391805265,6,0
65-69,Male,Attended college or technical school,200k+,Asian,0.1238893502487654,0.389949570752484,6,0
25-29,Male,Graduated high school,100k-200k,NHOPI,0.34492231755888275,0.211800704709688,6,0
40-44,Male,Graduated high school,25k-35k,NHOPI,0.4807061915483245,0.3630249960590843,6,0
30-34,Male,Did not graduate high school,100k-200k,NH-Black,0.41640242631916874,0.4575536027087089,6,0
75-79,Female,Did not graduate high school,<15k,Asian,0.14799122200930817,0.0,6,0
55-59,Female,Attended college or technical school,<15k,Asian,0.2342019530358457,0.3209834815146701,6,0
80+,Male,Graduated high school,25k-35k,NHOPI,0.25533570323150195,0.187218108374674,6,0
50-54,Male,Did not graduate high school,15k-25k,Asian,0.2253526930169661,0.1551073470324876,6,0
80+,Male,Did not graduate high school,50k-100k,Asian,0.08450706447323254,0.0,6,0
60-64,Female,Graduated high school,200k+,Hispanic,0.34787320666816923,0.1985528024683567,6,0
55-59,Female,Attended college or technical school,200k+,NHOPI,0.379886727525535,0.482037156839593,6,0
25-29,Male,Graduated college or technical school,15k-25k,NHOPI,0.3011929021707109,0.0448530780069084,6,0
18-24,Female,Graduated college or technical school,35k-50k,AIAN,0.20005331664309675,0.1815263130198748,6,0
40-44,Male,Graduated high school,200k+,Asian,0.1448113571546817,0.0,6,0
70-74,Female,Graduated high school,100k-200k,Asian,0.16979979917469368,0.6417073249507363,6,0
55-59,Female,Graduated high school,200k+,Other/Multiracial,0.3435222266515749,0.5720529723735879,6,0
70-74,Female,Attended college or technical school,200k+,Asian,0.12200593981346537,0.0,6,0
25-29,Male,Graduated college or technical school,25k-35k,NHOPI,0.3033641237214279,0.9966837522334118,6,0
30-34,Male,Graduated high school,200k+,Asian,0.12193581273940826,0.0,6,0
55-59,Female,Attended college or technical school,15k-25k,NHOPI,0.5049053745279009,0.4484238364616639,6,0
50-54,Male,Did not graduate high school,35k-50k,AIAN,0.47930768217086894,0.743561606234959,6,0
70-74,Male,Attended college or technical school,15k-25k,NHOPI,0.40813764208586417,0.0065337902077952,6,0
35-39,Female,Did not graduate high school,35k-50k,AIAN,0.4530779568619143,0.0416879730609141,6,0
50-54,Male,Attended college or technical school,25k-35k,NHOPI,0.5058220006907579,0.9739739689153232,6,0
70-74,Male,Graduated college or technical school,<15k,AIAN,0.3250006799933415,0.3805015771570038,6,0
25-29,Female,Did not graduate high school,35k-50k,NH-Black,0.41055898443525635,0.2758140479282938,6,0
25-29,Female,Attended college or technical school,50k-100k,NHOPI,0.38329588291958855,0.4388431628544976,6,0
18-24,Male,Graduated high school,200k+,NHOPI,0.16442173110165872,0.1670621443956691,6,0
70-74,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.34266796641317,0.0117435648727617,6,0
55-59,Male,Did not graduate high school,<15k,Asian,0.2072292930599716,0.2244288671324441,6,0
35-39,Male,Did not graduate high school,15k-25k,Asian,0.19351369797557594,0.454007801654712,6,0
35-39,Male,Graduated college or technical school,25k-35k,NHOPI,0.3791771853627743,0.6193291628615425,6,0
75-79,Male,Attended college or technical school,15k-25k,Asian,0.1491961379776668,0.0200707935626767,6,0
50-54,Female,Did not graduate high school,<15k,NHOPI,0.5008741911228304,0.7385585158875121,6,0
60-64,Male,Did not graduate high school,<15k,NHOPI,0.4360546058878519,0.1988719875500775,6,0
40-44,Female,Did not graduate high school,50k-100k,AIAN,0.46721836152930135,0.4440833620788054,6,0
70-74,Male,Did not graduate high school,100k-200k,Hispanic,0.3486781526653523,0.1742790736107854,6,0
65-69,Male,Graduated high school,100k-200k,NHOPI,0.40342202983012876,0.4667950915368855,6,0
80+,Female,Graduated college or technical school,25k-35k,NHOPI,0.21165546846625877,0.2671313275126339,6,0
55-59,Male,Graduated college or technical school,35k-50k,NHOPI,0.3992413605764246,0.0,6,0
40-44,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.4286029242268567,0.1164857753827309,6,0
80+,Male,Attended college or technical school,100k-200k,AIAN,0.22656079734202642,0.5730654403433142,6,0
55-59,Male,Did not graduate high school,<15k,NHOPI,0.45916912307174607,0.6412993522379824,6,0
70-74,Female,Did not graduate high school,35k-50k,NHOPI,0.4080593843219253,0.2048833827711299,6,0
45-49,Male,Graduated high school,200k+,AIAN,0.37315143761126046,0.684955553388029,6,0
30-34,Female,Graduated college or technical school,200k+,AIAN,0.2595502801742371,0.0,6,0
80+,Female,Graduated high school,15k-25k,NHOPI,0.2701885347463305,0.252550406581654,6,0
70-74,Male,Attended college or technical school,200k+,Asian,0.11297770536214694,0.0168364934121771,6,0
65-69,Female,Attended college or technical school,200k+,Asian,0.1336568271861587,0.0,6,0
75-79,Female,Attended college or technical school,100k-200k,NHOPI,0.35284858213726444,0.0364659806201515,6,0
25-29,Female,Attended college or technical school,200k+,Asian,0.10719406647714587,0.0,6,0
40-44,Female,Attended college or technical school,200k+,AIAN,0.37142167355118555,0.0220041144745268,6,0
70-74,Male,Attended college or technical school,200k+,AIAN,0.29109086257872313,0.5617156222215258,6,0
35-39,Female,Graduated college or technical school,200k+,NHOPI,0.2836841355673065,0.7525709092732036,6,0
35-39,Female,Attended college or technical school,200k+,AIAN,0.3518983956687297,0.0174683148561481,5,0
60-64,Female,Did not graduate high school,100k-200k,NH-Black,0.47034757150962,0.8306901552867904,5,0
70-74,Female,Graduated high school,100k-200k,AIAN,0.3971749716199802,0.0325465836065175,5,0
25-29,Female,Did not graduate high school,35k-50k,AIAN,0.37135069217917316,0.1991811450309339,5,0
45-49,Female,Graduated college or technical school,200k+,NHOPI,0.3198293417357489,0.0495322751948558,5,0
18-24,Female,Attended college or technical school,100k-200k,NHOPI,0.23741429772617112,0.1522493219765338,5,0
18-24,Male,Did not graduate high school,50k-100k,NHOPI,0.22485420971075915,0.0311765759829815,5,0
40-44,Male,Graduated high school,15k-25k,NHOPI,0.47813860171755035,0.8142664895678238,5,0
50-54,Male,Did not graduate high school,25k-35k,NHOPI,0.4883581220402431,0.9549381480169512,5,0
25-29,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.32951962798252304,0.7121069873893148,5,0
60-64,Male,Graduated high school,200k+,Asian,0.13681074186302492,0.4509092685163522,5,0
70-74,Female,Graduated high school,100k-200k,NHOPI,0.39923442071150345,0.29437293975983,5,0
55-59,Male,Attended college or technical school,15k-25k,NHOPI,0.4831864713480414,0.2486838503246725,5,0
30-34,Male,Graduated high school,<15k,NHOPI,0.42263791859581945,0.3564907834237607,5,0
55-59,Female,Attended college or technical school,200k+,AIAN,0.3778641568961865,0.0,5,0
50-54,Male,Did not graduate high school,50k-100k,Asian,0.21758634519974837,0.0315544792229158,5,0
50-54,Female,Did not graduate high school,100k-200k,Hispanic,0.46177192128154365,1.0,5,0
70-74,Female,Did not graduate high school,200k+,NH-White,0.2567304557940681,0.0382689165932119,5,0
60-64,Female,Attended college or technical school,<15k,NHOPI,0.47491720397894044,0.1654115139652983,5,0
50-54,Female,Did not graduate high school,15k-25k,NHOPI,0.507508888806818,0.9236004217453008,5,0
45-49,Female,Did not graduate high school,35k-50k,AIAN,0.4958365762930799,1.0,5,0
50-54,Male,Graduated high school,200k+,Asian,0.15870398552380705,0.0058028269730727,5,0
45-49,Female,Graduated high school,200k+,Other/Multiracial,0.3570775576722844,0.6292035205696062,5,0
80+,Male,Graduated high school,100k-200k,Other/Multiracial,0.2014914838753607,0.1668136262715426,5,0
18-24,Female,Did not graduate high school,200k+,Hispanic,0.15867776273981274,0.0469731199038192,5,0
25-29,Female,Attended college or technical school,200k+,NH-Black,0.31341792824963827,0.5450994609264735,5,0
25-29,Female,Attended college or technical school,25k-35k,NHOPI,0.3964464691051518,0.8172898881314615,5,0
75-79,Male,Graduated college or technical school,200k+,AIAN,0.19699283009570687,0.6375528339392871,5,0
80+,Male,Graduated college or technical school,<15k,Other/Multiracial,0.1674242437125503,0.0,5,0
70-74,Female,Graduated college or technical school,200k+,AIAN,0.24464686387017456,0.2222802212911129,5,0
80+,Male,Graduated college or technical school,<15k,AIAN,0.19038715152235783,0.0143184518193234,5,0
40-44,Female,Attended college or technical school,<15k,NHOPI,0.49139842606152906,1.0,5,0
55-59,Female,Graduated high school,200k+,Asian,0.15959166992919932,0.0,5,0
35-39,Male,Graduated college or technical school,<15k,AIAN,0.3685419648404356,0.1119163481474896,5,0
45-49,Female,Attended college or technical school,25k-35k,NHOPI,0.5223477996247299,0.9602265750577036,5,0
25-29,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.3107595337163917,0.0937915301872248,5,0
70-74,Female,Did not graduate high school,200k+,NH-Black,0.3299953589412474,0.9142539270580676,5,0
75-79,Male,Did not graduate high school,<15k,Asian,0.13734390302932123,0.0019786398276562,5,0
40-44,Female,Did not graduate high school,15k-25k,Asian,0.22172567837046642,0.3259600576918966,5,0
45-49,Female,Did not graduate high school,50k-100k,Asian,0.22907527916663897,0.6234606134350971,5,0
18-24,Female,Did not graduate high school,<15k,Asian,0.09015644137188988,0.0,5,0
65-69,Male,Did not graduate high school,100k-200k,NH-Black,0.4225759463841939,0.0987666311404318,5,0
25-29,Female,Did not graduate high school,25k-35k,Asian,0.15859766371637746,0.0217757080991393,5,0
25-29,Male,Graduated high school,200k+,Asian,0.09978956928461394,0.0,5,0
18-24,Female,Graduated college or technical school,25k-35k,NHOPI,0.20592478373279532,0.4009766177347617,5,0
65-69,Female,Attended college or technical school,15k-25k,NHOPI,0.45501678690520925,0.8363407657314895,5,0
40-44,Male,Graduated college or technical school,15k-25k,NHOPI,0.39681361771658374,0.2173546567123947,5,0
40-44,Female,Graduated high school,200k+,Asian,0.15593195811050603,0.0,5,0
18-24,Male,Did not graduate high school,200k+,Other/Multiracial,0.1337574546741961,0.2578974074920385,5,0
18-24,Male,Attended college or technical school,200k+,AIAN,0.16225012003230288,0.0,5,0
75-79,Male,Graduated high school,100k-200k,AIAN,0.33296486836679434,0.1214076591586259,5,0
55-59,Male,Did not graduate high school,200k+,Hispanic,0.3320398365756183,0.7851858528608191,5,0
30-34,Female,Did not graduate high school,50k-100k,Asian,0.18259174936697728,0.5895973732340156,5,0
75-79,Male,Did not graduate high school,35k-50k,AIAN,0.34115925651154755,0.007511680948361,5,0
55-59,Male,Did not graduate high school,25k-35k,Asian,0.21335370573840107,0.0,5,0
65-69,Male,Graduated high school,200k+,AIAN,0.31466078247248735,0.6791371642904,5,0
45-49,Male,Graduated college or technical school,15k-25k,NHOPI,0.4178240518291597,0.8216558604699973,5,0
80+,Male,Attended college or technical school,35k-50k,NHOPI,0.24874661060120645,0.0,5,0
35-39,Female,Graduated high school,200k+,NH-Black,0.3920629058017663,0.9133461535983116,5,0
70-74,Male,Graduated high school,<15k,NHOPI,0.403489800393573,0.0623152239874382,5,0
50-54,Female,Attended college or technical school,<15k,NHOPI,0.5183321406774685,0.7838555050748163,5,0
80+,Female,Attended college or technical school,200k+,NH-Black,0.2050828874324156,0.0166078358276802,5,0
18-24,Male,Did not graduate high school,15k-25k,Asian,0.08531314054619366,0.0,5,0
65-69,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.38695442452647666,0.8439689822899477,5,0
35-39,Female,Did not graduate high school,50k-100k,Asian,0.20014948758472514,0.1697384956564142,5,0
35-39,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.40802948824280577,0.7716137453788688,5,0
25-29,Male,Attended college or technical school,15k-25k,NHOPI,0.3734351889923183,0.7951783923719621,5,0
35-39,Female,Graduated college or technical school,35k-50k,NHOPI,0.3932255359184138,0.146395069125857,5,0
65-69,Male,Did not graduate high school,35k-50k,Asian,0.17757422825111507,0.0,5,0
80+,Female,Attended college or technical school,35k-50k,NHOPI,0.2653550387796993,0.0426174059923195,5,0
80+,Female,Attended college or technical school,<15k,Asian,0.0991290608836517,0.4816219858948821,5,0
75-79,Female,Attended college or technical school,15k-25k,NHOPI,0.38335121001593714,0.659148706159866,5,0
30-34,Female,Did not graduate high school,200k+,NH-White,0.2721033059019945,0.0,5,0
18-24,Female,Did not graduate high school,100k-200k,Asian,0.08191360191985168,0.1219818804904489,5,0
50-54,Female,Graduated high school,200k+,NHOPI,0.4007217719161216,0.9957287949180014,5,0
75-79,Female,Did not graduate high school,35k-50k,Asian,0.1491549417808083,0.3843588018880591,5,0
45-49,Female,Graduated high school,200k+,Asian,0.16775581441628715,0.0,5,0
60-64,Male,Did not graduate high school,50k-100k,Asian,0.18941415392384162,0.6494093248293259,5,0
75-79,Female,Did not graduate high school,50k-100k,NHOPI,0.3565803577971245,0.1794087678491611,5,0
18-24,Female,Did not graduate high school,15k-25k,Asian,0.09236342127686882,0.0,5,0
55-59,Female,Did not graduate high school,25k-35k,Other/Multiracial,0.4489830627362252,0.0664516550358726,5,0
70-74,Female,Graduated high school,200k+,Hispanic,0.3016634500272413,0.7292004726797551,5,0
80+,Female,Did not graduate high school,50k-100k,Hispanic,0.23720460719654926,0.2866206245228319,5,0
50-54,Female,Graduated college or technical school,25k-35k,NHOPI,0.44675963177500927,0.5034458433222654,5,0
18-24,Female,Graduated high school,100k-200k,NHOPI,0.23873440981880253,0.6119393542023298,5,0
60-64,Female,Did not graduate high school,15k-25k,NHOPI,0.4641266244676341,0.9696879249038628,5,0
60-64,Male,Did not graduate high school,25k-35k,NHOPI,0.44513229325920695,0.961000595906492,5,0
80+,Male,Did not graduate high school,50k-100k,AIAN,0.22943293813585824,0.0,5,0
60-64,Male,Did not graduate high school,200k+,Hispanic,0.3116272672065205,0.745609670625456,5,0
80+,Female,Did not graduate high school,35k-50k,Asian,0.09382641433210716,0.0,5,0
18-24,Male,Did not graduate high school,25k-35k,NHOPI,0.2346469705097578,0.3502656673899009,5,0
50-54,Female,Did not graduate high school,25k-35k,Asian,0.2427915811935604,0.7206003973167102,5,0
25-29,Male,Did not graduate high school,50k-100k,AIAN,0.3450208928768802,0.3960295930363203,5,0
80+,Female,Did not graduate high school,25k-35k,Asian,0.09621009543699766,0.0,5,0
80+,Male,Graduated high school,<15k,Asian,0.09222346412113738,0.0,5,0
40-44,Female,Did not graduate high school,50k-100k,Asian,0.2140495469928118,0.0,5,0
70-74,Male,Graduated high school,200k+,Other/Multiracial,0.261308081534409,0.7603835843320248,5,0
30-34,Female,Did not graduate high school,<15k,NHOPI,0.4250233806983137,0.2437278473993394,5,0
80+,Male,Graduated high school,15k-25k,NHOPI,0.25338252747738976,0.5223756533416286,4,0
80+,Male,Graduated high school,<15k,NHOPI,0.2483891562083591,0.3199964784657905,4,0
75-79,Male,Did not graduate high school,15k-25k,NHOPI,0.34701905079887785,0.0,4,0
75-79,Male,Did not graduate high school,15k-25k,Asian,0.14052576046217694,0.6214899954456712,4,0
75-79,Male,Did not graduate high school,200k+,NH-Black,0.2717303507656762,0.2970476056037205,4,0
55-59,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.435348968294978,0.2386990765383806,4,0
75-79,Male,Did not graduate high school,50k-100k,Other/Multiracial,0.301093974857222,0.3875859766468519,4,0
75-79,Male,Did not graduate high school,25k-35k,Asian,0.1417755408220345,0.0,4,0
30-34,Female,Graduated college or technical school,15k-25k,AIAN,0.36856469198556474,0.1520089726537458,4,0
30-34,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.3608499931877707,0.4345116832198484,4,0
30-34,Female,Graduated college or technical school,200k+,NHOPI,0.26120662126156974,0.2379627106940474,4,0
18-24,Female,Did not graduate high school,15k-25k,NHOPI,0.24870067453368502,0.963724251447206,4,0
25-29,Female,Attended college or technical school,200k+,Other/Multiracial,0.24872562313499397,0.0785736044643228,4,0
55-59,Female,Graduated college or technical school,15k-25k,NHOPI,0.42449477056213847,0.3786164656976257,4,0
80+,Male,Attended college or technical school,200k+,Hispanic,0.1610468418773728,0.0,4,0
